Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,DolAmroth,Gondor,Rohan,Harad,Mordor
2768,0.48690562,0.27872673,0.35830514,0.38,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.49,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2769,0.48690562,0.27872673,0.35830514,0.41,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.51,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2770,0.48690562,0.27872673,0.35830514,0.41,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.51,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2771,0.48690562,0.27872673,0.35830514,0.41,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.51,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2772,0.48690562,0.27872673,0.35830514,0.42,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.51,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2773,0.48690562,0.27872673,0.35830514,0.39,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.5,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2774,0.48690562,0.27872673,0.35830514,0.39,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.49,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2775,0.48690562,0.27872673,0.35830514,0.38,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.47,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2776,0.48690562,0.27872673,0.35830514,0.37,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.46,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2777,0.48690562,0.27872673,0.35830514,0.36,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.45,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2778,0.48690562,0.27872673,0.35830514,0.36,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.45,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2779,0.48690562,0.27872673,0.35830514,0.36,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.45,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2780,0.48690562,0.27872673,0.35830514,0.35,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.44,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2781,0.48690562,0.27872673,0.35830514,0.35,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.44,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2782,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.44,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2783,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2784,0.48690562,0.27872673,0.35830514,0.31,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2785,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2786,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2787,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2788,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2789,0.48690562,0.27872673,0.35830514,0.27,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2790,0.48690562,0.27872673,0.35830514,0.27,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2791,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2792,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.4,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2793,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2794,0.48690562,0.27872673,0.35830514,0.32,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2795,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2796,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2797,0.48690562,0.27872673,0.35830514,0.35,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2798,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2799,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2800,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2801,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2802,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2803,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2804,0.48690562,0.27872673,0.35830514,0.34,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2805,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2806,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2807,0.48690562,0.27872673,0.35830514,0.32,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2808,0.48690562,0.27872673,0.35830514,0.31,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.4,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2809,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2810,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2811,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2812,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2813,0.48690562,0.27872673,0.35830514,0.28,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2814,0.48690562,0.27872673,0.35830514,0.27,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2815,0.48690562,0.27872673,0.35830514,0.27,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.38,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2816,0.48690562,0.27872673,0.35830514,0.27,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2817,0.48690562,0.27872673,0.35830514,0.27,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.4,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2818,0.48690562,0.27872673,0.35830514,0.28,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2819,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2820,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2821,0.48690562,0.27872673,0.35830514,0.31,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2822,0.48690562,0.27872673,0.35830514,0.31,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2823,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2824,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2825,0.48690562,0.27872673,0.35830514,0.31,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2826,0.48690562,0.27872673,0.35830514,0.3,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.41,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2827,0.48690562,0.27872673,0.35830514,0.31,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.42,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2828,0.48690562,0.27872673,0.35830514,0.32,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2829,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2830,0.48690562,0.27872673,0.35830514,0.33,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.44,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2831,0.48690562,0.27872673,0.35830514,0.32,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.43,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2832,0.48690562,0.27872673,0.35830514,0.29,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.4,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
2833,0.48690562,0.27872673,0.35830514,0.28,0.33433734,0.55767748,0.55767748,0.54386638,0.57254022,0.49612258,0.22129957,0.76994577,0.16733601,0.28483856,0.41523615,0.26010101,0.27872673,0.605564725,0.3608533,0.77404275,0.495370513,0.39,0.70000288,0.38819412,0.42004748,0.34944089,0.34944089,0.53461199,0.706291312,0.22129957,0.48690562,0.55767748,0.49612258,0.41523615,0.3608533
