Source: sourcetag; timestamp; name <email>																																			
HOUR	AT	BE	BG	CH	CZ	DE	DK	ES	FI	FR	GR	HR	HU	IE	IT	LU	NL	NO	PL	PT	RO	SE	SI	SK	UK	EE	LT	LV	NONEU_Balkan	TR	DolAmroth	Gondor	Rohan	Harad	Mordor
107	0	0.554	0.832	0	0	0.663	0.026	0.119	0.916	0.059	0.76	0.832	0	0.738	0.969	0	0.478	0.596	0.855	0.119	0.051	0.069	0.832	0	0.738	0.844	0.844	0.844	0.858	0.839	0.832	0.916	0.059	0.858	0.969
108	0	0.453	0.893	0	0	0.673	0.038	0.109	0.913	0.059	0.851	0.893	0	0.756	0.975	0	0.47	0.635	0.905	0.109	0.055	0.058	0.893	0	0.756	0.855	0.855	0.855	0.837	0.658	0.893	0.913	0.059	0.837	0.975
109	0	0.364	0.907	0	0	0.619	0.065	0.095	0.91	0.07	0.914	0.907	0	0.768	0.979	0	0.459	0.649	0.92	0.095	0.061	0.061	0.907	0	0.768	0.862	0.862	0.862	0.82	0.419	0.907	0.91	0.07	0.82	0.979
110	0	0.277	0.918	0	0	0.549	0.113	0.08	0.9	0.084	0.935	0.918	0	0.779	0.98	0	0.432	0.658	0.925	0.08	0.066	0.066	0.918	0	0.779	0.865	0.865	0.865	0.826	0.233	0.918	0.9	0.084	0.826	0.98
111	0	0.219	0.931	0	0	0.541	0.189	0.074	0.886	0.097	0.924	0.931	0	0.781	0.981	0	0.419	0.678	0.927	0.074	0.068	0.081	0.931	0	0.781	0.865	0.865	0.865	0.844	0.136	0.931	0.886	0.097	0.844	0.981
112	0	0.205	0.935	0	0	0.506	0.268	0.068	0.848	0.107	0.904	0.935	0	0.793	0.983	0	0.432	0.717	0.916	0.068	0.088	0.115	0.935	0	0.793	0.86	0.86	0.86	0.848	0.114	0.935	0.848	0.107	0.848	0.983
113	0	0.208	0.928	0	0	0.497	0.332	0.065	0.791	0.112	0.897	0.928	0	0.812	0.985	0	0.43	0.758	0.897	0.065	0.118	0.158	0.928	0	0.812	0.829	0.829	0.829	0.811	0.123	0.928	0.791	0.112	0.811	0.985
114	0	0.222	0.905	0	0	0.489	0.392	0.062	0.727	0.109	0.909	0.905	0	0.803	0.985	0	0.422	0.835	0.871	0.062	0.139	0.187	0.905	0	0.803	0.772	0.772	0.772	0.727	0.12	0.905	0.727	0.109	0.727	0.985
115	0	0.25	0.906	0	0	0.488	0.443	0.055	0.658	0.093	0.918	0.906	0	0.794	0.983	0	0.42	0.832	0.835	0.055	0.144	0.187	0.906	0	0.794	0.716	0.716	0.716	0.625	0.122	0.906	0.658	0.093	0.625	0.983
116	0	0.276	0.902	0	0	0.482	0.487	0.042	0.594	0.073	0.923	0.902	0	0.806	0.981	0	0.415	0.827	0.792	0.042	0.13	0.185	0.902	0	0.806	0.658	0.658	0.658	0.54	0.188	0.902	0.594	0.073	0.54	0.981
117	0	0.296	0.893	0	0	0.475	0.526	0.027	0.541	0.052	0.925	0.893	0	0.832	0.977	0	0.412	0.834	0.737	0.027	0.112	0.203	0.893	0	0.832	0.616	0.616	0.616	0.5	0.358	0.893	0.541	0.052	0.5	0.977
118	0	0.325	0.884	0	0	0.459	0.543	0.013	0.5	0.037	0.928	0.884	0	0.857	0.968	0	0.415	0.853	0.668	0.013	0.107	0.233	0.884	0	0.857	0.581	0.581	0.581	0.516	0.574	0.884	0.5	0.037	0.516	0.968
119	0	0.368	0.852	0	0	0.439	0.539	0.007	0.462	0.028	0.929	0.852	0	0.893	0.947	0	0.42	0.867	0.621	0.007	0.113	0.274	0.852	0	0.893	0.563	0.563	0.563	0.543	0.701	0.852	0.462	0.028	0.543	0.947
120	0	0.395	0.842	0	0	0.428	0.52	0.007	0.438	0.021	0.922	0.842	0	0.887	0.903	0	0.424	0.89	0.571	0.007	0.108	0.305	0.842	0	0.887	0.551	0.551	0.551	0.618	0.744	0.842	0.438	0.021	0.618	0.903
121	0	0.392	0.839	0	0	0.419	0.53	0.01	0.413	0.015	0.92	0.839	0	0.887	0.835	0	0.43	0.902	0.507	0.01	0.102	0.327	0.839	0	0.887	0.53	0.53	0.53	0.728	0.736	0.839	0.413	0.015	0.728	0.835
122	0	0.377	0.837	0	0	0.403	0.556	0.021	0.395	0.009	0.922	0.837	0	0.892	0.83	0	0.439	0.901	0.449	0.021	0.093	0.355	0.837	0	0.892	0.481	0.481	0.481	0.805	0.812	0.837	0.395	0.009	0.805	0.83
123	0	0.349	0.844	0	0	0.399	0.583	0.042	0.366	0.005	0.914	0.844	0	0.883	0.894	0	0.452	0.895	0.427	0.042	0.083	0.383	0.844	0	0.883	0.429	0.429	0.429	0.848	0.907	0.844	0.366	0.005	0.848	0.894
124	0	0.323	0.86	0	0	0.388	0.63	0.065	0.336	0.004	0.891	0.86	0	0.846	0.949	0	0.459	0.9	0.417	0.065	0.078	0.433	0.86	0	0.846	0.351	0.351	0.351	0.877	0.963	0.86	0.336	0.004	0.877	0.949
125	0	0.299	0.873	0	0	0.387	0.672	0.083	0.297	0.028	0.852	0.873	0	0.806	0.977	0	0.463	0.917	0.403	0.083	0.079	0.506	0.873	0	0.806	0.265	0.265	0.265	0.893	0.987	0.873	0.297	0.028	0.893	0.977
126	0	0.273	0.873	0	0	0.41	0.723	0.098	0.252	0.091	0.804	0.873	0	0.732	0.989	0	0.468	0.926	0.379	0.098	0.088	0.619	0.873	0	0.732	0.192	0.192	0.192	0.907	0.99	0.873	0.252	0.091	0.907	0.989
127	0	0.251	0.85	0	0	0.456	0.758	0.106	0.2	0.175	0.706	0.85	0	0.762	0.992	0	0.479	0.949	0.331	0.106	0.096	0.709	0.85	0	0.762	0.129	0.129	0.129	0.909	0.986	0.85	0.2	0.175	0.909	0.992
128	0	0.258	0.784	0	0	0.506	0.774	0.106	0.146	0.258	0.654	0.784	0	0.797	0.992	0	0.486	0.966	0.278	0.106	0.103	0.792	0.784	0	0.797	0.078	0.078	0.078	0.891	0.982	0.784	0.146	0.258	0.891	0.992
129	0	0.285	0.69	0	0	0.539	0.84	0.099	0.083	0.312	0.659	0.69	0	0.767	0.989	0	0.486	0.976	0.23	0.099	0.129	0.845	0.69	0	0.767	0.035	0.035	0.035	0.855	0.97	0.69	0.083	0.312	0.855	0.989
130	0	0.296	0.706	0	0	0.556	0.828	0.075	0.043	0.313	0.675	0.706	0	0.764	0.98	0	0.463	0.987	0.202	0.075	0.186	0.893	0.706	0	0.764	0.008	0.008	0.008	0.807	0.958	0.706	0.043	0.313	0.807	0.98
131	0	0.324	0.745	0	0	0.565	0.823	0.067	0.02	0.299	0.722	0.745	0	0.758	0.963	0	0.436	0.99	0.169	0.067	0.198	0.911	0.745	0	0.758	0.006	0.006	0.006	0.758	0.942	0.745	0.02	0.299	0.758	0.963
132	0	0.336	0.81	0	0	0.549	0.838	0.086	0.008	0.298	0.774	0.81	0	0.749	0.943	0	0.442	0.992	0.141	0.086	0.21	0.928	0.81	0	0.749	0.012	0.012	0.012	0.701	0.928	0.81	0.008	0.298	0.701	0.943
133	0	0.345	0.896	0	0	0.556	0.855	0.125	0.004	0.293	0.819	0.896	0	0.734	0.925	0	0.456	0.993	0.127	0.125	0.241	0.947	0.896	0	0.734	0.019	0.019	0.019	0.644	0.917	0.896	0.004	0.293	0.644	0.925
134	0	0.361	0.945	0	0	0.581	0.878	0.15	0.004	0.264	0.84	0.945	0	0.692	0.9	0	0.475	0.993	0.137	0.15	0.327	0.966	0.945	0	0.692	0.028	0.028	0.028	0.61	0.911	0.945	0.004	0.264	0.61	0.9
135	0	0.408	0.967	0	0	0.61	0.896	0.133	0.006	0.221	0.849	0.967	0	0.678	0.865	0	0.517	0.993	0.187	0.133	0.493	0.98	0.967	0	0.678	0.039	0.039	0.039	0.612	0.905	0.967	0.006	0.221	0.612	0.865
136	0	0.494	0.979	0	0	0.667	0.912	0.113	0.019	0.209	0.877	0.979	0	0.658	0.84	0	0.593	0.992	0.283	0.113	0.588	0.987	0.979	0	0.658	0.059	0.059	0.059	0.6	0.866	0.979	0.019	0.209	0.6	0.84
137	0	0.577	0.986	0	0	0.681	0.924	0.122	0.051	0.22	0.905	0.986	0	0.649	0.817	0	0.66	0.987	0.41	0.122	0.581	0.989	0.986	0	0.649	0.101	0.101	0.101	0.571	0.73	0.986	0.051	0.22	0.571	0.817
138	0	0.625	0.987	0	0	0.692	0.942	0.14	0.117	0.248	0.916	0.987	0	0.649	0.791	0	0.692	0.946	0.53	0.14	0.475	0.986	0.987	0	0.649	0.183	0.183	0.183	0.539	0.485	0.987	0.117	0.248	0.539	0.791
139	0	0.66	0.982	0	0	0.685	0.952	0.16	0.228	0.292	0.909	0.982	0	0.619	0.772	0	0.666	0.698	0.609	0.16	0.336	0.985	0.982	0	0.619	0.299	0.299	0.299	0.506	0.324	0.982	0.228	0.292	0.506	0.772
140	0	0.687	0.973	0	0	0.638	0.955	0.175	0.393	0.305	0.892	0.973	0	0.571	0.754	0	0.657	0.556	0.673	0.175	0.288	0.988	0.973	0	0.571	0.432	0.432	0.432	0.472	0.345	0.973	0.393	0.305	0.472	0.754
141	0	0.709	0.965	0	0	0.588	0.955	0.191	0.529	0.235	0.871	0.965	0	0.613	0.727	0	0.709	0.622	0.73	0.191	0.312	0.992	0.965	0	0.613	0.559	0.559	0.559	0.456	0.492	0.965	0.529	0.235	0.456	0.727
142	0	0.746	0.955	0	0	0.579	0.951	0.213	0.655	0.262	0.842	0.955	0	0.719	0.692	0	0.782	0.699	0.767	0.213	0.261	0.993	0.955	0	0.719	0.662	0.662	0.662	0.47	0.63	0.955	0.655	0.262	0.47	0.692
143	0	0.787	0.943	0	0	0.562	0.943	0.242	0.706	0.288	0.81	0.943	0	0.784	0.649	0	0.782	0.703	0.803	0.242	0.168	0.992	0.943	0	0.784	0.735	0.735	0.735	0.506	0.65	0.943	0.706	0.288	0.506	0.649
144	0	0.801	0.931	0	0	0.597	0.929	0.277	0.765	0.31	0.775	0.931	0	0.806	0.611	0	0.722	0.642	0.838	0.277	0.112	0.992	0.931	0	0.806	0.779	0.779	0.779	0.538	0.631	0.931	0.765	0.31	0.538	0.611
145	0	0.804	0.92	0	0	0.637	0.903	0.287	0.812	0.343	0.76	0.92	0	0.845	0.587	0	0.663	0.498	0.861	0.287	0.075	0.981	0.92	0	0.845	0.806	0.806	0.806	0.551	0.632	0.92	0.812	0.343	0.551	0.587
146	0	0.818	0.907	0	0	0.729	0.867	0.261	0.858	0.36	0.753	0.907	0	0.895	0.575	0	0.619	0.264	0.87	0.261	0.05	0.931	0.907	0	0.895	0.827	0.827	0.827	0.532	0.638	0.907	0.858	0.36	0.532	0.575
147	0	0.806	0.904	0	0	0.792	0.802	0.216	0.892	0.362	0.755	0.904	0	0.923	0.573	0	0.543	0.109	0.87	0.216	0.036	0.837	0.904	0	0.923	0.846	0.846	0.846	0.503	0.667	0.904	0.892	0.362	0.503	0.573
148	0	0.808	0.917	0	0	0.806	0.715	0.167	0.918	0.333	0.734	0.917	0	0.959	0.566	0	0.383	0.078	0.881	0.167	0.023	0.748	0.917	0	0.959	0.865	0.865	0.865	0.49	0.712	0.917	0.918	0.333	0.49	0.566
149	0	0.819	0.941	0	0	0.805	0.719	0.143	0.93	0.28	0.694	0.941	0	0.979	0.543	0	0.269	0.163	0.902	0.143	0.016	0.69	0.941	0	0.979	0.882	0.882	0.882	0.489	0.727	0.941	0.93	0.28	0.489	0.543
150	0	0.815	0.961	0	0	0.781	0.805	0.148	0.94	0.23	0.645	0.961	0	0.987	0.507	0	0.31	0.316	0.921	0.148	0.013	0.669	0.961	0	0.987	0.891	0.891	0.891	0.516	0.728	0.961	0.94	0.23	0.516	0.507
151	0	0.795	0.964	0	0	0.759	0.834	0.16	0.952	0.205	0.589	0.964	0	0.99	0.475	0	0.483	0.496	0.937	0.16	0.011	0.597	0.964	0	0.99	0.9	0.9	0.9	0.555	0.744	0.964	0.952	0.205	0.555	0.475
152	0	0.748	0.968	0	0	0.763	0.856	0.165	0.957	0.217	0.509	0.968	0	0.992	0.458	0	0.628	0.654	0.951	0.165	0.009	0.646	0.968	0	0.992	0.909	0.909	0.909	0.56	0.773	0.968	0.957	0.217	0.56	0.458
153	0	0.679	0.968	0	0	0.779	0.882	0.165	0.959	0.229	0.403	0.968	0	0.992	0.425	0	0.686	0.771	0.967	0.165	0.015	0.728	0.968	0	0.992	0.918	0.918	0.918	0.549	0.832	0.968	0.959	0.229	0.549	0.425
154	0	0.565	0.967	0	0	0.784	0.863	0.14	0.961	0.253	0.354	0.967	0	0.993	0.389	0	0.7	0.858	0.972	0.14	0.022	0.776	0.967	0	0.993	0.924	0.924	0.924	0.457	0.875	0.967	0.961	0.253	0.457	0.389
155	0	0.437	0.965	0	0	0.774	0.812	0.123	0.964	0.26	0.368	0.965	0	0.993	0.344	0	0.766	0.907	0.971	0.123	0.027	0.796	0.965	0	0.993	0.929	0.929	0.929	0.33	0.885	0.965	0.964	0.26	0.33	0.344
156	0	0.386	0.96	0	0	0.758	0.785	0.11	0.962	0.253	0.402	0.96	0	0.993	0.272	0	0.829	0.94	0.968	0.11	0.035	0.797	0.96	0	0.993	0.933	0.933	0.933	0.246	0.892	0.96	0.962	0.253	0.246	0.272
157	0	0.373	0.947	0	0	0.772	0.727	0.099	0.957	0.27	0.425	0.947	0	0.993	0.185	0	0.823	0.96	0.957	0.099	0.057	0.82	0.947	0	0.993	0.937	0.937	0.937	0.21	0.875	0.947	0.957	0.27	0.21	0.185
158	0	0.398	0.926	0	0	0.772	0.648	0.088	0.947	0.284	0.43	0.926	0	0.993	0.108	0	0.803	0.975	0.939	0.088	0.106	0.845	0.926	0	0.993	0.941	0.941	0.941	0.195	0.871	0.926	0.947	0.284	0.195	0.108
159	0	0.438	0.89	0	0	0.783	0.664	0.075	0.929	0.299	0.439	0.89	0	0.993	0.052	0	0.806	0.983	0.916	0.075	0.21	0.86	0.89	0	0.993	0.946	0.946	0.946	0.189	0.869	0.89	0.929	0.299	0.189	0.052
160	0	0.454	0.867	0	0	0.801	0.694	0.068	0.899	0.321	0.428	0.867	0	0.993	0.021	0	0.831	0.99	0.882	0.068	0.261	0.853	0.867	0	0.993	0.951	0.951	0.951	0.21	0.891	0.867	0.899	0.321	0.21	0.021
161	0	0.457	0.871	0	0	0.823	0.719	0.071	0.865	0.344	0.412	0.871	0	0.993	0.019	0	0.868	0.992	0.842	0.071	0.254	0.835	0.871	0	0.993	0.955	0.955	0.955	0.24	0.901	0.871	0.865	0.344	0.24	0.019
162	0	0.464	0.882	0	0	0.845	0.737	0.088	0.787	0.331	0.386	0.882	0	0.983	0.027	0	0.903	0.983	0.774	0.088	0.225	0.822	0.882	0	0.983	0.957	0.957	0.957	0.251	0.897	0.882	0.787	0.331	0.251	0.027
163	0	0.444	0.893	0	0	0.864	0.819	0.119	0.664	0.288	0.348	0.893	0	0.964	0.035	0	0.934	0.966	0.67	0.119	0.188	0.797	0.893	0	0.964	0.958	0.958	0.958	0.257	0.874	0.893	0.664	0.288	0.257	0.035
164	0	0.395	0.9	0	0	0.895	0.882	0.164	0.549	0.246	0.317	0.9	0	0.964	0.038	0	0.951	0.958	0.583	0.164	0.163	0.754	0.9	0	0.964	0.958	0.958	0.958	0.265	0.83	0.9	0.549	0.246	0.265	0.038
165	0	0.362	0.898	0	0	0.925	0.899	0.225	0.475	0.223	0.285	0.898	0	0.947	0.039	0	0.96	0.975	0.486	0.225	0.149	0.69	0.898	0	0.947	0.959	0.959	0.959	0.268	0.807	0.898	0.475	0.223	0.268	0.039
166	0	0.356	0.881	0	0	0.953	0.946	0.31	0.432	0.218	0.253	0.881	0	0.931	0.04	0	0.967	0.991	0.415	0.31	0.137	0.62	0.881	0	0.931	0.959	0.959	0.959	0.23	0.835	0.881	0.432	0.218	0.23	0.04
167	0	0.347	0.845	0	0	0.97	0.968	0.406	0.414	0.214	0.214	0.845	0	0.919	0.036	0	0.969	0.99	0.371	0.406	0.12	0.53	0.845	0	0.919	0.957	0.957	0.957	0.171	0.867	0.845	0.414	0.214	0.171	0.036
168	0	0.326	0.797	0	0	0.98	0.987	0.497	0.42	0.203	0.169	0.797	0	0.907	0.033	0	0.967	0.974	0.373	0.497	0.09	0.454	0.797	0	0.907	0.954	0.954	0.954	0.128	0.884	0.797	0.42	0.203	0.128	0.033
169	0	0.312	0.739	0	0	0.984	0.991	0.571	0.427	0.2	0.123	0.739	0	0.908	0.03	0	0.966	0.964	0.43	0.571	0.055	0.411	0.739	0	0.908	0.954	0.954	0.954	0.099	0.89	0.739	0.427	0.2	0.099	0.03
170	0	0.288	0.692	0	0	0.984	0.993	0.63	0.418	0.183	0.103	0.692	0	0.915	0.027	0	0.963	0.953	0.515	0.63	0.03	0.383	0.692	0	0.915	0.948	0.948	0.948	0.07	0.889	0.692	0.418	0.183	0.07	0.027
171	0	0.245	0.662	0	0	0.986	0.992	0.678	0.412	0.186	0.104	0.662	0	0.923	0.026	0	0.957	0.933	0.606	0.678	0.018	0.377	0.662	0	0.923	0.943	0.943	0.943	0.051	0.877	0.662	0.412	0.186	0.051	0.026
172	0	0.202	0.652	0	0	0.984	0.988	0.712	0.409	0.21	0.106	0.652	0	0.937	0.027	0	0.953	0.905	0.684	0.712	0.016	0.342	0.652	0	0.937	0.95	0.95	0.95	0.05	0.853	0.652	0.409	0.21	0.05	0.027
173	0	0.173	0.649	0	0	0.98	0.98	0.739	0.373	0.258	0.088	0.649	0	0.938	0.038	0	0.941	0.864	0.747	0.739	0.019	0.336	0.649	0	0.938	0.937	0.937	0.937	0.053	0.823	0.649	0.373	0.258	0.053	0.038
174	0	0.157	0.637	0	0	0.975	0.969	0.758	0.344	0.319	0.061	0.637	0	0.919	0.061	0	0.933	0.838	0.81	0.758	0.022	0.371	0.637	0	0.919	0.941	0.941	0.941	0.058	0.789	0.637	0.344	0.319	0.058	0.061
175	0	0.136	0.597	0	0	0.969	0.96	0.766	0.336	0.376	0.04	0.597	0	0.897	0.081	0	0.894	0.838	0.856	0.766	0.022	0.359	0.597	0	0.897	0.948	0.948	0.948	0.063	0.751	0.597	0.336	0.376	0.063	0.081
176	0	0.111	0.518	0	0	0.952	0.951	0.77	0.345	0.42	0.018	0.518	0	0.872	0.081	0	0.89	0.858	0.877	0.77	0.017	0.405	0.518	0	0.872	0.95	0.95	0.95	0.064	0.714	0.518	0.345	0.42	0.064	0.081
177	0	0.088	0.406	0	0	0.943	0.927	0.767	0.317	0.448	0.003	0.406	0	0.862	0.067	0	0.823	0.868	0.891	0.767	0.017	0.58	0.406	0	0.862	0.957	0.957	0.957	0.038	0.692	0.406	0.317	0.448	0.038	0.067
178	0	0.071	0.313	0	0	0.923	0.884	0.757	0.274	0.454	0.001	0.313	0	0.886	0.057	0	0.75	0.858	0.899	0.757	0.022	0.701	0.313	0	0.886	0.96	0.96	0.96	0.015	0.686	0.313	0.274	0.454	0.015	0.057
179	0	0.057	0.234	0	0	0.901	0.827	0.757	0.274	0.47	0.005	0.234	0	0.906	0.057	0	0.695	0.85	0.892	0.757	0.031	0.79	0.234	0	0.906	0.963	0.963	0.963	0.008	0.688	0.234	0.274	0.47	0.008	0.057
180	0	0.038	0.169	0	0	0.888	0.78	0.754	0.319	0.515	0.018	0.169	0	0.92	0.062	0	0.626	0.849	0.898	0.754	0.042	0.858	0.169	0	0.92	0.969	0.969	0.969	0.004	0.665	0.169	0.319	0.515	0.004	0.062
181	0	0.021	0.124	0	0	0.818	0.759	0.765	0.416	0.572	0.031	0.124	0	0.91	0.071	0	0.631	0.823	0.914	0.765	0.059	0.897	0.124	0	0.91	0.971	0.971	0.971	0.002	0.55	0.124	0.416	0.572	0.002	0.071
182	0	0.01	0.097	0	0	0.746	0.769	0.797	0.525	0.631	0.044	0.097	0	0.881	0.085	0	0.656	0.817	0.932	0.797	0.092	0.89	0.097	0	0.881	0.971	0.971	0.971	0.003	0.377	0.097	0.525	0.631	0.003	0.085
183	0	0.003	0.087	0	0	0.706	0.758	0.841	0.594	0.672	0.071	0.087	0	0.85	0.104	0	0.579	0.83	0.939	0.841	0.177	0.831	0.087	0	0.85	0.976	0.976	0.976	0.006	0.224	0.087	0.594	0.672	0.006	0.104
184	0	0.006	0.076	0	0	0.768	0.763	0.865	0.652	0.685	0.078	0.076	0	0.802	0.136	0	0.609	0.832	0.937	0.865	0.267	0.834	0.076	0	0.802	0.972	0.972	0.972	0.006	0.172	0.076	0.652	0.685	0.006	0.136
185	0	0.011	0.059	0	0	0.804	0.781	0.863	0.745	0.678	0.086	0.059	0	0.79	0.152	0	0.701	0.83	0.928	0.863	0.338	0.873	0.059	0	0.79	0.967	0.967	0.967	0.006	0.166	0.059	0.745	0.678	0.006	0.152
186	0	0.026	0.031	0	0	0.822	0.767	0.852	0.794	0.733	0.096	0.031	0	0.819	0.153	0	0.744	0.827	0.909	0.852	0.37	0.853	0.031	0	0.819	0.959	0.959	0.959	0.007	0.144	0.031	0.794	0.733	0.007	0.153
187	0	0.054	0.009	0	0	0.873	0.799	0.839	0.862	0.86	0.109	0.009	0	0.876	0.154	0	0.795	0.823	0.897	0.839	0.383	0.853	0.009	0	0.876	0.95	0.95	0.95	0.009	0.113	0.009	0.862	0.86	0.009	0.154
188	0	0.098	0.007	0	0	0.919	0.819	0.82	0.885	0.915	0.121	0.007	0	0.925	0.158	0	0.812	0.824	0.858	0.82	0.376	0.861	0.007	0	0.925	0.92	0.92	0.92	0.013	0.1	0.007	0.885	0.915	0.013	0.158
189	0	0.143	0.027	0	0	0.938	0.882	0.813	0.898	0.935	0.134	0.027	0	0.96	0.155	0	0.849	0.814	0.789	0.813	0.35	0.847	0.027	0	0.96	0.881	0.881	0.881	0.02	0.124	0.027	0.898	0.935	0.02	0.155
190	0	0.184	0.097	0	0	0.953	0.885	0.819	0.892	0.957	0.16	0.097	0	0.992	0.149	0	0.829	0.763	0.735	0.819	0.295	0.842	0.097	0	0.992	0.837	0.837	0.837	0.027	0.202	0.097	0.892	0.957	0.027	0.149
191	0	0.214	0.221	0	0	0.961	0.897	0.838	0.872	0.971	0.177	0.221	0	0.977	0.138	0	0.776	0.705	0.687	0.838	0.228	0.826	0.221	0	0.977	0.805	0.805	0.805	0.031	0.258	0.221	0.872	0.971	0.031	0.138
192	0	0.241	0.429	0	0	0.961	0.913	0.866	0.85	0.98	0.175	0.429	0	0.907	0.12	0	0.787	0.621	0.747	0.866	0.186	0.818	0.429	0	0.907	0.758	0.758	0.758	0.034	0.244	0.429	0.85	0.98	0.034	0.12
193	0	0.263	0.607	0	0	0.959	0.926	0.896	0.809	0.983	0.139	0.607	0	0.949	0.104	0	0.861	0.551	0.857	0.896	0.179	0.803	0.607	0	0.949	0.694	0.694	0.694	0.035	0.287	0.607	0.809	0.983	0.035	0.104
194	0	0.3	0.72	0	0	0.947	0.948	0.917	0.796	0.984	0.097	0.72	0	0.823	0.094	0	0.937	0.579	0.959	0.917	0.145	0.793	0.72	0	0.823	0.647	0.647	0.647	0.031	0.335	0.72	0.796	0.984	0.031	0.094
195	0	0.333	0.792	0	0	0.949	0.932	0.929	0.752	0.986	0.058	0.792	0	0.713	0.095	0	0.964	0.72	0.987	0.929	0.112	0.787	0.792	0	0.713	0.591	0.591	0.591	0.025	0.395	0.792	0.752	0.986	0.025	0.095
196	0	0.37	0.839	0	0	0.959	0.89	0.933	0.734	0.985	0.029	0.839	0	0.886	0.119	0	0.989	0.833	0.993	0.933	0.088	0.748	0.839	0	0.886	0.581	0.581	0.581	0.025	0.51	0.839	0.734	0.985	0.025	0.119
197	0	0.416	0.884	0	0	0.974	0.84	0.94	0.674	0.977	0.014	0.884	0	0.95	0.163	0	0.982	0.915	0.992	0.94	0.087	0.721	0.884	0	0.95	0.605	0.605	0.605	0.025	0.565	0.884	0.674	0.977	0.025	0.163
198	0	0.464	0.914	0	0	0.989	0.844	0.948	0.633	0.971	0.011	0.914	0	0.977	0.209	0	0.965	0.954	0.993	0.948	0.112	0.727	0.914	0	0.977	0.67	0.67	0.67	0.019	0.587	0.914	0.633	0.971	0.019	0.209
199	0	0.537	0.923	0	0	0.809	0.875	0.954	0.587	0.963	0.009	0.923	0	0.99	0.244	0	0.984	0.964	0.99	0.954	0.108	0.708	0.923	0	0.99	0.761	0.761	0.761	0.016	0.629	0.923	0.587	0.963	0.016	0.244
200	0	0.595	0.917	0	0	0.697	0.89	0.959	0.581	0.948	0.004	0.917	0	0.993	0.278	0	0.993	0.962	0.988	0.959	0.074	0.658	0.917	0	0.993	0.828	0.828	0.828	0.026	0.688	0.917	0.581	0.948	0.026	0.278
201	0	0.612	0.916	0	0	0.734	0.938	0.961	0.559	0.917	0.032	0.916	0	0.981	0.31	0	0.993	0.96	0.988	0.961	0.047	0.583	0.916	0	0.981	0.878	0.878	0.878	0.035	0.738	0.916	0.559	0.917	0.035	0.31
202	0	0.634	0.937	0	0	0.819	0.99	0.964	0.529	0.892	0.08	0.937	0	0.943	0.309	0	0.992	0.92	0.984	0.964	0.057	0.471	0.937	0	0.943	0.894	0.894	0.894	0.021	0.732	0.937	0.529	0.892	0.021	0.309
203	0	0.66	0.932	0	0	0.896	0.972	0.969	0.515	0.878	0.116	0.932	0	0.868	0.327	0	0.991	0.781	0.964	0.969	0.042	0.418	0.932	0	0.868	0.904	0.904	0.904	0.015	0.714	0.932	0.515	0.878	0.015	0.327
204	0	0.718	0.925	0	0	0.91	0.963	0.968	0.556	0.886	0.17	0.925	0	0.824	0.379	0	0.989	0.545	0.922	0.968	0.029	0.402	0.925	0	0.824	0.9	0.9	0.9	0.021	0.706	0.925	0.556	0.886	0.021	0.379
205	0	0.755	0.909	0	0	0.923	0.985	0.964	0.599	0.892	0.231	0.909	0	0.869	0.425	0	0.986	0.331	0.934	0.964	0.022	0.389	0.909	0	0.869	0.862	0.862	0.862	0.044	0.679	0.909	0.599	0.892	0.044	0.425
206	0	0.843	0.878	0	0	0.942	0.993	0.962	0.628	0.905	0.289	0.878	0	0.871	0.439	0	0.98	0.111	0.975	0.962	0.024	0.441	0.878	0	0.871	0.815	0.815	0.815	0.062	0.636	0.878	0.628	0.905	0.062	0.439
207	0	0.891	0.827	0	0	0.945	0.992	0.963	0.629	0.899	0.344	0.827	0	0.909	0.446	0	0.966	0.036	0.992	0.963	0.045	0.495	0.827	0	0.909	0.763	0.763	0.763	0.059	0.582	0.827	0.629	0.899	0.059	0.446
208	0	0.925	0.733	0	0	0.97	0.984	0.962	0.642	0.899	0.387	0.733	0	0.983	0.489	0	0.944	0.033	0.99	0.962	0.062	0.535	0.733	0	0.983	0.722	0.722	0.722	0.037	0.563	0.733	0.642	0.899	0.037	0.489
209	0	0.937	0.586	0	0	0.986	0.959	0.959	0.653	0.909	0.391	0.586	0	0.993	0.569	0	0.937	0.054	0.99	0.959	0.078	0.553	0.586	0	0.993	0.691	0.691	0.691	0.031	0.547	0.586	0.653	0.909	0.031	0.569
210	0	0.927	0.549	0	0	0.992	0.937	0.954	0.699	0.926	0.379	0.549	0	0.99	0.665	0	0.892	0.097	0.991	0.954	0.105	0.526	0.549	0	0.99	0.667	0.667	0.667	0.064	0.491	0.549	0.699	0.926	0.064	0.665
211	0	0.93	0.589	0	0	0.992	0.928	0.947	0.72	0.935	0.409	0.589	0	0.991	0.67	0	0.882	0.162	0.993	0.947	0.147	0.47	0.589	0	0.991	0.634	0.634	0.634	0.074	0.417	0.589	0.72	0.935	0.074	0.67
212	0	0.939	0.591	0	0	0.977	0.914	0.932	0.68	0.938	0.439	0.591	0	0.993	0.628	0	0.93	0.302	0.991	0.932	0.211	0.435	0.591	0	0.993	0.621	0.621	0.621	0.086	0.355	0.591	0.68	0.938	0.086	0.628
