"ResidualCapacity{r in REGION, t in TECHNOLOGY, y in YEAR}", , , , , , , , , 
The capacity left over from periods prior to the modeling period., , , , , , , , , 
Unit: GW, , , , , , , , , 
 , , , , , , , , , 
 , ,2018,2020,2025,2030,2035,2040,2045,2050
BG,RES_Wind_Onshore_Avg,"0,8184","0,8184","0,8184","0,8017800928877151","0,1252082688279756","0,0","0,0","0,0"
CH,CHP_Gas_CCGT_Natural,"0,506","0,506","0,524","0,542","0,5149","0,4878","0,2439","0,0"
CH,D_PHS_Residual,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
CH,HHI_BF_BOF,"0,9664","0,8698","0,6741","0,4045","0,2023","0,081","0,0162","0,0"
CH,HHI_DRI_EAF,"0,2017","0,1816","0,1408","0,0845","0,0423","0,017","0,0034","0,0"
CH,HHI_Scrap_EAF,"0,2598","0,2339","0,1813","0,1088","0,0544","0,0218","0,0044","0,0"
CH,HLI_Biomass,"0,0714","0,0643","0,0499","0,03","0,015","0,006","0,0012","0,0"
CH,HLI_Direct_Electric,"0,0081","0,0073","0,0057","0,0035","0,0018","0,0008","0,0","0,0"
CH,HLI_Gas_Boiler,"1,5198","1,3679","1,0602","0,6362","0,3181","0,1273","0,0255","0,0"
CH,HLI_Hardcoal,"0,0007","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
CH,HLI_Oil_Boiler,"0,09720000000000001","0,08750000000000001","0,0679","0,0408","0,0204","0,008199999999999999","0,0017","0,0"
CH,HLR_Biomass,"0,9688","0,872","0,6758","0,4055","0,2028","0,08120000000000001","0,0163", 
CH,HLR_Gas_Boiler,"23,4589","21,1131","16,3627","9,8177","4,9089","1,9636","0,3928", 
CH,HLR_Oil_Boiler,"3,6431","3,2788","2,5411","1,5247","0,7624","0,305","0,061", 
CH,HMI_Biomass,"0,2211","0,199","0,1543","0,0926","0,0463","0,0186","0,0038","0,0"
CH,HMI_Gas,"3,2398","2,9159","2,2599","1,356","0,678","0,2712","0,0543","0,0"
CH,HMI_HardCoal,"0,0006000000000000001","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
CH,HMI_Oil,"0,0845","0,0761","0,059","0,0354","0,0177","0,0071","0,0015","0,0"
CH,HMI_Steam_Electric,"0,0268","0,0242","0,0188","0,0113","0,0057","0,0023","0,0005","0,0"
CH,P_Biomass,"0,39","0,2664602286697812","0,2659254364396361","0,25790355298746","0,2463386710105729","0,2430452421932628","0,2136494959429555","0,08373955003688219"
CH,P_Coal_Hardcoal,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
CH,P_Coal_Lignite,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
CH,P_Gas,"0,35","0,2625","0,196875","0,14765625","0,1107421875","0,0","0,0","0,0"
CH,P_Gas_CCGT,"0,132","0,132","0,0875","0,043","0,043","0,043","0,0215","0,0"
CH,P_Nuclear,"3,278","2,925786282013541","2,214604062408007","1,230335590226671","0,0","0,0","0,0","0,0"
CH,P_Oil,"0,66","0,6488870086916391","0,6488870086916391","0,009968463964310439","0,007691716021844474","0,0","0,0","0,0"
CH,RES_Hydro_Large,"10,39","10,39","10,39","10,39","10,39","10,39","10,39","10,39"
CH,RES_Hydro_Large_Base,"10,39","10,39","10,39","10,39","10,39","10,39","10,39","10,39"
CH,RES_Hydro_Small,"3,854","3,854","3,854","3,854","3,854","3,854","3,854","3,854"
CH,RES_PV_Utility_Avg,"1,086","1,032720611659764","0,9942746893915257","0,8692930073271741","0,6280221408091748","0,0","0,0","0,0"
CH,RES_Wind_Offshore_Transitional,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
CH,RES_Wind_Onshore_Avg,"0,08","0,08","0,08","0,07280212339526572","0,02004225123232762","0,0","0,0","0,0"
CZ,CHP_Biomass_Solid,"2,01423104805373","2,01423104805373","1,766325688293271","1,518420328532812","0,759210164266406","0,0","0,0","0,0"
CZ,CHP_Coal_Hardcoal,"1,610605844549135","1,610605844549135","1,453589617458673","1,29657339036821","0,768427899245747","0,2402824081232831","0,1201412040616415","0,0"
CZ,CHP_Coal_Lignite,"3,546425603000132","3,546425603000132","2,274832066538356","1,003238530076579","0,9244925131319861","0,8457464961873933","0,4228732480936966","0,0"
CZ,CHP_Gas_CCGT_Natural,"1,065810875232257","1,065810875232257","1,05819731500958","1,050583754786903","0,5957173094532162","0,1408508641195295","0,07042543205976477","0,0"
CZ,CHP_Oil,"0,07252197888257272","0,07252197888257272","0,03626098944128636","0,0","0,0","0,0","0,0","0,0"
CZ,D_PHS_Residual,"1,88","1,88","1,88","1,88","1,875212224108659","1,875212224108659","1,875212224108659","1,875212224108659"
CZ,HHI_BF_BOF,"5,6663","5,099699999999999","3,9523","2,3714","1,1857","0,4743","0,0949","0,0"
