Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,DolAmroth,Gondor,Rohan,Harad,Mordor
6592,0,0.214059798,0.849145291,0,0,0.778,0.809,0.187,0.094947097,0.072,0.128,0.082,0,0.773,0.007284225,0,0.746,0.683,0.112364838,0.274846843,0.082,0.727,0.067,0,0.717,0.644,0.741,0.841,0.08,0.51,0.128,0.746,0.644,0.007284225,0.51
6593,0,0.16965519,0.824299396,0,0,0.784,0.806,0.234,0.079490352,0.057,0.12,0.119,0,0.709,0.004722561,0,0.644,0.681,0.091973513,0.268993704,0.184,0.739,0.09,0,0.619,0.671,0.719,0.831,0.073,0.547,0.12,0.644,0.671,0.004722561,0.547
6594,0,0.130137183,0.799233587,0,0,0.776,0.775,0.314,0.066219507,0.051,0.084,0.113,0,0.644,0.003342394,0,0.592,0.683,0.07649979,0.274186876,0.302,0.747,0.087,0,0.584,0.695,0.734,0.834,0.056,0.559,0.084,0.592,0.695,0.003342394,0.559
6595,0,0.095923658,0.773923798,0,0,0.76,0.756,0.311,0.055234576,0.055,0.046,0.09,0,0.603,0.010333194,0,0.551,0.668,0.066110104,0.2927816,0.398,0.753,0.068,0,0.569,0.709,0.748,0.839,0.038,0.564,0.046,0.551,0.709,0.010333194,0.564
6596,0,0.067350368,0.748422227,0,0,0.735,0.731,0.241,0.046634497,0.053,0.038,0.068,0,0.566,0.024041247,0,0.556,0.628,0.05956707,0.325143051,0.449,0.753,0.054,0,0.539,0.727,0.764,0.841,0.024,0.51,0.038,0.556,0.727,0.024041247,0.51
6597,0,0.08952608,0.748883649,0,0,0.703,0.665,0.186,0.044576195,0.05,0.042,0.051,0,0.572,0.020923829,0,0.632,0.585,0.054319151,0.333867817,0.45,0.752,0.045,0,0.528,0.719,0.795,0.833,0.014,0.452,0.042,0.632,0.719,0.020923829,0.452
6598,0,0.115178751,0.749900322,0,0,0.667,0.7,0.164,0.0429734,0.053,0.043,0.04,0,0.616,0.022095357,0,0.658,0.498,0.050521819,0.346501323,0.407,0.75,0.04,0,0.537,0.74,0.798,0.781,0.012,0.399,0.043,0.658,0.74,0.022095357,0.399
6599,0,0.144142524,0.751470737,0,0,0.675,0.649,0.157,0.04182453,0.058,0.049,0.025,0,0.58,0.02568789,0,0.649,0.462,0.047874111,0.363033069,0.338,0.746,0.043,0,0.52,0.792,0.794,0.708,0.012,0.334,0.049,0.649,0.792,0.02568789,0.334
6600,0,0.176221347,0.753591929,0,0,0.672,0.599,0.153,0.041124271,0.062,0.069,0.009,0,0.537,0.032175835,0,0.629,0.446,0.047264394,0.383451933,0.268,0.748,0.051,0,0.53,0.812,0.777,0.708,0.011,0.284,0.069,0.629,0.812,0.032175835,0.284
6601,0,0.211196934,0.756259505,0,0,0.676,0.506,0.153,0.040865621,0.071,0.093,0.001,0,0.506,0.044323972,0,0.584,0.515,0.047538942,0.407718054,0.215,0.755,0.065,0,0.537,0.832,0.741,0.696,0.013,0.249,0.093,0.584,0.832,0.044323972,0.249
6602,0,0.248833804,0.759467681,0,0,0.682,0.455,0.157,0.041039706,0.084,0.124,0.002,0,0.492,0.058301588,0,0.604,0.534,0.049173402,0.435747244,0.185,0.763,0.075,0,0.504,0.841,0.728,0.65,0.017,0.27,0.124,0.604,0.841,0.058301588,0.27
6603,0,0.275615367,0.761829202,0,0,0.663,0.433,0.158,0.043037891,0.108,0.149,0.002,0,0.494,0.068627501,0,0.603,0.547,0.04933477,0.381955154,0.166,0.769,0.074,0,0.463,0.847,0.719,0.588,0.02,0.304,0.149,0.603,0.847,0.068627501,0.304
6604,0,0.303354553,0.764585477,0,0,0.622,0.475,0.143,0.045654993,0.127,0.171,0.003,0,0.491,0.080237983,0,0.599,0.574,0.050495019,0.335679071,0.158,0.758,0.068,0,0.444,0.847,0.698,0.562,0.021,0.291,0.171,0.599,0.847,0.080237983,0.291
6605,0,0.331952527,0.767732109,0,0,0.621,0.477,0.125,0.048881436,0.138,0.201,0.007,0,0.466,0.093263963,0,0.591,0.586,0.052667885,0.298363592,0.159,0.74,0.073,0,0.451,0.849,0.71,0.499,0.023,0.258,0.201,0.591,0.849,0.093263963,0.258
6606,0,0.361324911,0.771263926,0,0,0.625,0.498,0.111,0.052706742,0.145,0.209,0.016,0,0.432,0.107826657,0,0.599,0.586,0.055293322,0.271389686,0.125,0.725,0.09,0,0.472,0.835,0.721,0.438,0.028,0.162,0.209,0.599,0.835,0.107826657,0.162
6607,0,0.391386965,0.775236468,0,0,0.617,0.508,0.103,0.05711926,0.152,0.2,0.025,0,0.431,0.124017592,0,0.587,0.569,0.059324751,0.256028367,0.134,0.716,0.117,0,0.48,0.838,0.727,0.412,0.022,0.088,0.2,0.587,0.838,0.124017592,0.088
6608,0,0.422053647,0.779513539,0,0,0.619,0.521,0.089,0.062106343,0.122,0.106,0.05,0,0.42,0.141893136,0,0.554,0.564,0.064630923,0.245940651,0.129,0.696,0.138,0,0.38,0.858,0.729,0.399,0.02,0.042,0.106,0.554,0.858,0.141893136,0.042
6609,0,0.459076592,0.76776344,0,0,0.63,0.624,0.081,0.0674716,0.092,0.036,0.084,0,0.319,0.173354502,0,0.587,0.588,0.074918594,0.227488173,0.108,0.654,0.181,0,0.372,0.879,0.744,0.358,0.024,0.029,0.036,0.587,0.879,0.173354502,0.029
6610,0,0.497624224,0.755977748,0,0,0.7,0.769,0.063,0.074390695,0.098,0.01,0.119,0,0.263,0.209201859,0,0.615,0.599,0.089418632,0.205522702,0.09,0.599,0.221,0,0.491,0.886,0.741,0.344,0.029,0.054,0.01,0.615,0.886,0.209201859,0.054
6611,0,0.53748734,0.744202759,0,0,0.743,0.829,0.043,0.082839223,0.12,0.009,0.145,0,0.358,0.249014469,0,0.641,0.62,0.108326336,0.188025625,0.081,0.551,0.263,0,0.402,0.887,0.709,0.373,0.034,0.084,0.009,0.641,0.887,0.249014469,0.084
6612,0,0.578458568,0.732446603,0,0,0.775,0.862,0.03,0.092786629,0.135,0.031,0.155,0,0.434,0.292337961,0,0.648,0.649,0.131452599,0.175410884,0.083,0.498,0.304,0,0.317,0.884,0.674,0.474,0.035,0.137,0.031,0.648,0.884,0.292337961,0.137
6613,0,0.620318559,0.720600778,0,0,0.793,0.881,0.017,0.104195672,0.141,0.052,0.148,0,0.413,0.338682516,0,0.632,0.631,0.15998451,0.167958437,0.089,0.461,0.327,0,0.263,0.872,0.646,0.536,0.04,0.18,0.052,0.632,0.872,0.338682516,0.18
6614,0,0.662837371,0.70880412,0,0,0.797,0.884,0.017,0.117024039,0.115,0.149,0.132,0,0.379,0.387530301,0,0.609,0.616,0.193433614,0.165837615,0.103,0.448,0.289,0,0.258,0.864,0.621,0.546,0.052,0.233,0.149,0.609,0.864,0.387530301,0.233
6615,0,0.59158024,0.694269307,0,0,0.775,0.853,0.023,0.13840703,0.097,0.176,0.115,0,0.362,0.411774013,0,0.566,0.645,0.190144222,0.130976094,0.156,0.428,0.192,0,0.276,0.85,0.616,0.483,0.049,0.275,0.176,0.566,0.85,0.411774013,0.275
6616,0,0.522268064,0.680348304,0,0,0.733,0.795,0.044,0.162238673,0.111,0.147,0.105,0,0.352,0.436886475,0,0.53,0.699,0.189596735,0.102991084,0.395,0.389,0.131,0,0.246,0.832,0.583,0.458,0.039,0.293,0.147,0.53,0.832,0.436886475,0.293
6617,0,0.45591389,0.666929115,0,0,0.705,0.762,0.102,0.188403535,0.14,0.14,0.11,0,0.324,0.46274815,0,0.468,0.763,0.190898132,0.081105108,0.674,0.362,0.107,0,0.245,0.828,0.597,0.452,0.035,0.314,0.14,0.468,0.828,0.46274815,0.314
6618,0,0.393442649,0.654254256,0,0,0.705,0.731,0.217,0.216795975,0.15,0.108,0.108,0,0.373,0.489251635,0,0.422,0.801,0.193986492,0.064256654,0.702,0.351,0.07,0,0.292,0.812,0.613,0.489,0.026,0.324,0.108,0.422,0.812,0.489251635,0.324
6619,0,0.335679033,0.642523964,0,0,0.698,0.695,0.283,0.247306821,0.187,0.066,0.098,0,0.455,0.51628549,0,0.415,0.801,0.198781715,0.051460644,0.664,0.347,0.024,0,0.271,0.793,0.617,0.537,0.019,0.273,0.066,0.415,0.793,0.51628549,0.273
6620,0,0.283325618,0.631402823,0,0,0.698,0.691,0.233,0.279818112,0.252,0.045,0.08,0,0.495,0.543734748,0,0.423,0.787,0.20517369,0.042265352,0.633,0.355,0.013,0,0.267,0.773,0.603,0.559,0.016,0.187,0.045,0.423,0.773,0.543734748,0.187
6621,0,0.2974077,0.633362529,0,0,0.697,0.68,0.176,0.283976348,0.254,0.041,0.052,0,0.524,0.543851643,0,0.461,0.776,0.206505724,0.039100796,0.617,0.365,0.039,0,0.288,0.754,0.631,0.57,0.018,0.134,0.041,0.461,0.754,0.543851643,0.134
6622,0,0.313305082,0.635648487,0,0,0.709,0.71,0.147,0.288760668,0.274,0.042,0.045,0,0.511,0.546211493,0,0.485,0.758,0.208518698,0.037945076,0.601,0.39,0.105,0,0.258,0.729,0.657,0.583,0.021,0.062,0.042,0.485,0.729,0.546211493,0.062
6623,0,0.331005182,0.637820558,0,0,0.687,0.708,0.127,0.294162065,0.26,0.035,0.066,0,0.524,0.550784679,0,0.517,0.721,0.210910094,0.038355515,0.582,0.405,0.166,0,0.316,0.705,0.668,0.597,0.021,0.058,0.035,0.517,0.705,0.550784679,0.058
6624,0,0.350478145,0.640037785,0,0,0.627,0.688,0.091,0.300179844,0.239,0.018,0.112,0,0.565,0.557531543,0,0.527,0.677,0.213356385,0.039903048,0.563,0.393,0.207,0,0.392,0.69,0.687,0.615,0.018,0.049,0.018,0.527,0.69,0.557531543,0.049
6625,0,0.371684198,0.642360334,0,0,0.658,0.657,0.049,0.306812925,0.215,0.009,0.166,0,0.609,0.566396315,0,0.547,0.616,0.216961484,0.042257068,0.527,0.412,0.263,0,0.434,0.728,0.681,0.657,0.015,0.039,0.009,0.547,0.728,0.566396315,0.039
6626,0,0.39457299,0.64480963,0,0,0.68,0.617,0.023,0.314059666,0.201,0.007,0.22,0,0.648,0.577307005,0,0.569,0.575,0.220187699,0.045265712,0.485,0.38,0.326,0,0.444,0.737,0.663,0.715,0.013,0.03,0.007,0.569,0.737,0.577307005,0.03
6627,0,0.421069066,0.661934562,0,0,0.693,0.606,0.016,0.33811007,0.187,0.011,0.276,0,0.662,0.544386574,0,0.556,0.618,0.233329735,0.029699261,0.447,0.387,0.441,0,0.47,0.777,0.721,0.744,0.013,0.021,0.011,0.556,0.777,0.544386574,0.021
6628,0,0.457717928,0.679370169,0,0,0.717,0.588,0.011,0.363124513,0.168,0.032,0.319,0,0.65,0.512030041,0,0.529,0.652,0.247538053,0.0184194,0.467,0.394,0.506,0,0.457,0.795,0.74,0.763,0.013,0.016,0.032,0.529,0.795,0.512030041,0.016
6629,0,0.503940137,0.697074313,0,0,0.741,0.66,0.004,0.389033407,0.162,0.071,0.338,0,0.639,0.478140831,0,0.507,0.646,0.262508832,0.011539427,0.511,0.39,0.488,0,0.45,0.785,0.735,0.775,0.014,0.018,0.071,0.507,0.785,0.478140831,0.018
6630,0,0.558892938,0.715007198,0,0,0.747,0.621,0.004,0.416078585,0.16,0.106,0.336,0,0.599,0.447444497,0,0.533,0.632,0.278235002,0.009366734,0.351,0.418,0.443,0,0.458,0.832,0.726,0.788,0.019,0.016,0.106,0.533,0.832,0.447444497,0.016
6631,0,0.6214333,0.733121308,0,0,0.746,0.639,0.008,0.443446869,0.147,0.095,0.268,0,0.609,0.417902244,0,0.593,0.634,0.29549063,0.006531535,0.228,0.441,0.365,0,0.46,0.854,0.727,0.805,0.018,0.023,0.095,0.593,0.854,0.417902244,0.023
6632,0,0.690114182,0.751377016,0,0,0.746,0.698,0.017,0.471496496,0.099,0.061,0.195,0,0.612,0.389686155,0,0.634,0.609,0.310493469,0.006894619,0.204,0.415,0.273,0,0.408,0.858,0.772,0.817,0.022,0.015,0.061,0.634,0.858,0.389686155,0.015
6633,0,0.725122492,0.730515015,0,0,0.766,0.732,0.046,0.495916636,0.079,0.025,0.112,0,0.539,0.418337114,0,0.692,0.603,0.335343567,0.007250928,0.159,0.38,0.214,0,0.506,0.858,0.812,0.815,0.029,0.011,0.025,0.692,0.858,0.418337114,0.011
6634,0,0.768739385,0.709548736,0,0,0.815,0.844,0.068,0.521357585,0.105,0.006,0.037,0,0.526,0.447483464,0,0.724,0.618,0.362004824,0.007862501,0.134,0.356,0.139,0,0.69,0.854,0.807,0.801,0.023,0.016,0.006,0.724,0.854,0.447483464,0.016
6635,0,0.819642688,0.688334028,0,0,0.852,0.899,0.079,0.548416907,0.097,0.065,0.019,0,0.725,0.479162547,0,0.744,0.594,0.390263687,0.008814882,0.133,0.341,0.062,0,0.73,0.83,0.782,0.801,0.01,0.059,0.065,0.744,0.83,0.479162547,0.059
6636,0,0.876209812,0.666940194,0,0,0.898,0.932,0.094,0.576738737,0.078,0.208,0.031,0,0.807,0.508855586,0,0.756,0.539,0.420372113,0.010199715,0.154,0.362,0.029,0,0.748,0.78,0.76,0.812,0.023,0.139,0.208,0.756,0.78,0.508855586,0.139
6637,0,0.947425695,0.645438043,0,0,0.917,0.936,0.115,0.606210478,0.058,0.277,0.054,0,0.806,0.538805805,0,0.81,0.597,0.451526607,0.01210899,0.179,0.343,0.026,0,0.755,0.742,0.75,0.827,0.084,0.225,0.277,0.81,0.742,0.538805805,0.225
6638,0,0.981434104,0.623903388,0,0,0.923,0.913,0.143,0.636709459,0.049,0.254,0.074,0,0.813,0.568935618,0,0.845,0.682,0.483301519,0.014630575,0.175,0.336,0.039,0,0.746,0.719,0.75,0.843,0.132,0.282,0.254,0.845,0.719,0.568935618,0.282
6639,0,0.888360247,0.57654912,0,0,0.926,0.886,0.16,0.655131043,0.058,0.208,0.08,0,0.886,0.555704815,0,0.843,0.701,0.471119547,0.023788559,0.133,0.314,0.06,0,0.73,0.695,0.738,0.871,0.154,0.38,0.208,0.843,0.695,0.555704815,0.38
6640,0,0.768786947,0.529493427,0,0,0.925,0.852,0.175,0.674929882,0.087,0.168,0.077,0,0.942,0.543243598,0,0.803,0.685,0.457586725,0.036955083,0.074,0.289,0.067,0,0.724,0.69,0.728,0.882,0.154,0.485,0.168,0.803,0.69,0.543243598,0.485
6641,0,0.644472164,0.483142198,0,0,0.924,0.815,0.214,0.695632761,0.141,0.143,0.075,0,0.962,0.531593136,0,0.742,0.691,0.444775148,0.054193867,0.025,0.249,0.097,0,0.727,0.629,0.717,0.888,0.151,0.568,0.143,0.742,0.629,0.531593136,0.568
6642,0,0.52026613,0.437764673,0,0,0.914,0.777,0.294,0.717476223,0.269,0.115,0.063,0,0.964,0.520794649,0,0.717,0.638,0.4318915,0.075425732,0.013,0.191,0.101,0,0.737,0.591,0.701,0.905,0.145,0.6,0.115,0.717,0.591,0.520794649,0.6
6643,0,0.400931659,0.393742988,0,0,0.891,0.763,0.318,0.740353452,0.415,0.091,0.055,0,0.953,0.510885663,0,0.681,0.591,0.420264111,0.100466258,0.015,0.146,0.081,0,0.781,0.576,0.674,0.918,0.129,0.572,0.091,0.681,0.576,0.510885663,0.572
6644,0,0.291091735,0.350884479,0,0,0.873,0.766,0.288,0.76415083,0.415,0.08,0.046,0,0.944,0.501900073,0,0.7,0.542,0.408837411,0.132058728,0.034,0.104,0.061,0,0.819,0.566,0.665,0.942,0.104,0.485,0.08,0.7,0.566,0.501900073,0.485
6645,0,0.230493575,0.352367099,0,0,0.856,0.764,0.258,0.752595707,0.307,0.079,0.047,0,0.934,0.508258178,0,0.716,0.488,0.391988735,0.105360474,0.06,0.08,0.053,0,0.869,0.568,0.669,0.953,0.079,0.406,0.079,0.716,0.568,0.508258178,0.406
6646,0,0.178372398,0.353938073,0,0,0.841,0.739,0.241,0.740979342,0.235,0.088,0.042,0,0.927,0.515688019,0,0.687,0.444,0.375051107,0.088493188,0.095,0.068,0.051,0,0.9,0.524,0.683,0.943,0.061,0.393,0.088,0.687,0.524,0.515688019,0.393
6647,0,0.135311767,0.355554917,0,0,0.827,0.733,0.22,0.729305628,0.174,0.097,0.029,0,0.915,0.524163038,0,0.61,0.419,0.356731155,0.08125124,0.135,0.063,0.054,0,0.917,0.496,0.712,0.916,0.045,0.405,0.097,0.61,0.496,0.524163038,0.405
6648,0,0.101429282,0.357283406,0,0,0.817,0.721,0.19,0.717581355,0.131,0.098,0.02,0,0.879,0.533651387,0,0.567,0.39,0.340573862,0.082998592,0.185,0.062,0.063,0,0.919,0.494,0.718,0.888,0.037,0.413,0.098,0.567,0.494,0.533651387,0.413
6649,0,0.076370193,0.358500008,0,0,0.775,0.668,0.164,0.70581331,0.113,0.094,0.01,0,0.787,0.544116482,0,0.609,0.377,0.325180759,0.093365397,0.255,0.06,0.079,0,0.917,0.48,0.685,0.872,0.034,0.418,0.094,0.609,0.48,0.544116482,0.418
6650,0,0.059344095,0.360175209,0,0,0.737,0.599,0.144,0.694008278,0.12,0.092,0.003,0,0.652,0.55551693,0,0.673,0.385,0.307435938,0.11243921,0.338,0.059,0.093,0,0.921,0.493,0.668,0.866,0.033,0.418,0.092,0.673,0.493,0.55551693,0.418
6651,0,0.030203316,0.366719873,0,0,0.696,0.569,0.126,0.708728522,0.138,0.086,0.001,0,0.558,0.485417162,0,0.758,0.359,0.319178506,0.102334015,0.412,0.058,0.103,0,0.911,0.477,0.632,0.876,0.038,0.414,0.086,0.758,0.477,0.485417162,0.414
6652,0,0.01519766,0.373936533,0,0,0.671,0.466,0.097,0.723451811,0.149,0.071,0.002,0,0.48,0.424167735,0,0.847,0.321,0.333093266,0.093092431,0.442,0.049,0.117,0,0.888,0.471,0.638,0.899,0.048,0.401,0.071,0.847,0.471,0.424167735,0.401
6653,0,0.010353446,0.381813255,0,0,0.693,0.384,0.067,0.738167056,0.149,0.061,0.004,0,0.39,0.374140958,0,0.902,0.298,0.344296704,0.084706876,0.433,0.041,0.139,0,0.845,0.429,0.637,0.925,0.062,0.371,0.061,0.902,0.429,0.374140958,0.371
6654,0,0.010003945,0.390336757,0,0,0.746,0.263,0.049,0.752863782,0.137,0.059,0.008,0,0.351,0.336992151,0,0.923,0.265,0.356511486,0.077167833,0.277,0.042,0.146,0,0.772,0.377,0.623,0.944,0.067,0.316,0.059,0.923,0.377,0.336992151,0.316
6655,0,0.00982616,0.399492436,0,0,0.812,0.127,0.044,0.767531473,0.115,0.027,0.018,0,0.336,0.313736393,0,0.932,0.19,0.3693875,0.070460864,0.213,0.043,0.152,0,0.682,0.328,0.609,0.943,0.045,0.252,0.027,0.932,0.328,0.313736393,0.252
6656,0,0.01038078,0.40932288,0,0,0.899,0.052,0.057,0.782159568,0.063,0.011,0.04,0,0.312,0.304892799,0,0.97,0.089,0.382881746,0.064566631,0.208,0.046,0.207,0,0.556,0.32,0.616,0.927,0.018,0.195,0.011,0.97,0.32,0.304892799,0.195
6657,0,0.011440022,0.369816391,0,0,0.93,0.086,0.076,0.817241515,0.035,0.005,0.08,0,0.26,0.276523485,0,0.971,0.057,0.379511103,0.069793471,0.216,0.058,0.309,0,0.527,0.326,0.625,0.901,0.001,0.158,0.005,0.971,0.326,0.276523485,0.158
6658,0,0.013062034,0.334439142,0,0,0.957,0.211,0.078,0.851745256,0.028,0.01,0.129,0,0.312,0.250387878,0,0.948,0.067,0.371584934,0.07828164,0.29,0.058,0.355,0,0.464,0.31,0.621,0.874,0.001,0.115,0.01,0.948,0.31,0.250387878,0.115
6659,0,0.015241989,0.30328234,0,0,0.979,0.479,0.069,0.885446921,0.026,0.038,0.178,0,0.38,0.226932446,0,0.933,0.072,0.366084801,0.089965917,0.384,0.059,0.377,0,0.41,0.285,0.603,0.849,0.006,0.142,0.038,0.933,0.285,0.226932446,0.142
6660,0,0.017974758,0.276683678,0,0,0.943,0.69,0.064,0.918131286,0.053,0.084,0.208,0,0.376,0.206035281,0,0.911,0.078,0.362450852,0.10466937,0.451,0.063,0.394,0,0.402,0.262,0.586,0.812,0.025,0.255,0.084,0.911,0.262,0.206035281,0.255
6661,0,0.021254332,0.254922265,0,0,0.915,0.801,0.066,0.963589071,0.11,0.112,0.214,0,0.37,0.186871849,0,0.882,0.089,0.360210284,0.122130654,0.509,0.067,0.395,0,0.421,0.235,0.569,0.737,0.055,0.408,0.112,0.882,0.235,0.186871849,0.408
6662,0,0.025073942,0.23822836,0,0,0.891,0.853,0.072,0.960775693,0.173,0.123,0.204,0,0.387,0.171347703,0,0.854,0.095,0.359837607,0.142025421,0.538,0.069,0.377,0,0.451,0.186,0.556,0.61,0.071,0.534,0.123,0.854,0.186,0.171347703,0.534
6663,0,0.018903836,0.194225253,0,0,0.891,0.86,0.086,0.871499807,0.214,0.127,0.18,0,0.395,0.114753768,0,0.83,0.086,0.303656657,0.143296172,0.451,0.076,0.327,0,0.498,0.138,0.541,0.458,0.067,0.582,0.127,0.83,0.138,0.114753768,0.582
6664,0,0.014945604,0.153846177,0,0,0.909,0.801,0.103,0.752264092,0.229,0.115,0.137,0,0.383,0.072377043,0,0.795,0.119,0.253839063,0.145653813,0.388,0.108,0.213,0,0.562,0.129,0.529,0.331,0.058,0.586,0.115,0.795,0.129,0.072377043,0.586
6665,0,0.012645476,0.117599209,0,0,0.904,0.746,0.131,0.628097736,0.227,0.097,0.125,0,0.348,0.045358619,0,0.744,0.183,0.210596982,0.149099435,0.498,0.131,0.16,0,0.584,0.136,0.507,0.235,0.044,0.513,0.097,0.744,0.136,0.045358619,0.513
6666,0,0.011476553,0.085313435,0,0,0.893,0.693,0.214,0.505116899,0.233,0.068,0.14,0,0.33,0.028728355,0,0.721,0.243,0.174501336,0.153852097,0.6,0.153,0.16,0,0.562,0.113,0.475,0.153,0.024,0.451,0.068,0.721,0.113,0.028728355,0.451
6667,0,0.011034069,0.059343501,0,0,0.888,0.653,0.304,0.389278247,0.246,0.063,0.166,0,0.333,0.023684006,0,0.699,0.281,0.146716798,0.160283933,0.649,0.172,0.139,0,0.556,0.076,0.422,0.104,0.014,0.386,0.063,0.699,0.076,0.023684006,0.386
6668,0,0.011122356,0.040049427,0,0,0.895,0.66,0.356,0.286265403,0.245,0.09,0.192,0,0.308,0.019084788,0,0.702,0.286,0.126483328,0.168830572,0.671,0.179,0.156,0,0.525,0.04,0.357,0.091,0.011,0.265,0.09,0.702,0.04,0.019084788,0.265
6669,0,0.005269308,0.034973859,0,0,0.91,0.695,0.373,0.216272747,0.252,0.114,0.214,0,0.274,0.019688206,0,0.699,0.28,0.107578242,0.168958192,0.689,0.199,0.198,0,0.493,0.018,0.294,0.119,0.014,0.169,0.114,0.699,0.018,0.019688206,0.169
6670,0,0,0.031888667,0,0,0.91,0.728,0.355,0.165594321,0.26,0.115,0.233,0,0.239,0.020601444,0,0.675,0.305,0.092941316,0.171088784,0.701,0.202,0.235,0,0.498,0.011,0.262,0.187,0.021,0.126,0.115,0.675,0.011,0.020601444,0.126
6671,0,0,0.029860695,0,0,0.899,0.734,0.314,0.134036777,0.235,0.102,0.229,0,0.189,0.021890259,0,0.628,0.351,0.082047502,0.174987407,0.701,0.202,0.282,0,0.491,0.014,0.241,0.281,0.025,0.105,0.102,0.628,0.014,0.021890259,0.105
6672,0,0,0.02884095,0,0,0.884,0.71,0.256,0.120360983,0.184,0.086,0.209,0,0.146,0.023613125,0,0.633,0.333,0.075768591,0.180571774,0.686,0.196,0.253,0,0.496,0.018,0.23,0.378,0.024,0.098,0.086,0.633,0.018,0.023613125,0.098
6673,0,0,0.028567915,0,0,0.879,0.69,0.24,0.122612397,0.146,0.066,0.185,0,0.107,0.025818691,0,0.662,0.347,0.073172271,0.187929841,0.674,0.193,0.183,0,0.477,0.018,0.219,0.469,0.02,0.099,0.066,0.662,0.018,0.025818691,0.099
6674,0,0,0.029461233,0,0,0.874,0.682,0.305,0.142437019,0.142,0.037,0.165,0,0.082,0.028544135,0,0.682,0.368,0.073851202,0.197294466,0.671,0.192,0.126,0,0.441,0.016,0.228,0.556,0.018,0.078,0.037,0.682,0.016,0.028544135,0.078
6675,0,0,0.028558208,0,0,0.878,0.637,0.395,0.143631588,0.185,0.011,0.166,0,0.079,0.02582431,0,0.702,0.359,0.063606827,0.208502458,0.653,0.188,0.11,0,0.416,0.012,0.227,0.616,0.022,0.033,0.011,0.702,0.012,0.02582431,0.033
6676,0,0,0.02849401,0,0,0.845,0.618,0.441,0.146315762,0.229,0.005,0.112,0,0.067,0.023610565,0,0.724,0.345,0.055332283,0.223819015,0.628,0.184,0.098,0,0.407,0.012,0.235,0.626,0.032,0.018,0.005,0.724,0.012,0.023610565,0.018
6677,0,0,0.009220618,0,0,0.816,0.599,0.496,0.15066769,0.252,0.013,0.058,0,0.053,0.021915865,0,0.721,0.332,0.049131543,0.242300406,0.608,0.185,0.163,0,0.404,0.019,0.241,0.603,0.047,0.03,0.013,0.721,0.019,0.021915865,0.03
6678,0,0,0.008692157,0,0,0.801,0.562,0.573,0.15678539,0.255,0.011,0.035,0,0.051,0.020743684,0,0.716,0.325,0.043513414,0.262740489,0.434,0.185,0.231,0,0.376,0.028,0.233,0.594,0.072,0.045,0.011,0.716,0.028,0.020743684,0.045
6679,0,0,0.008264577,0,0,0.809,0.49,0.645,0.164692902,0.264,0.005,0.017,0,0.073,0.029751098,0,0.699,0.3,0.040645194,0.283790917,0.367,0.169,0.385,0,0.348,0.038,0.207,0.524,0.079,0.065,0.005,0.699,0.038,0.029751098,0.065
6680,0,0,0.007936901,0,0,0.803,0.421,0.662,0.174367568,0.258,0.02,0.003,0,0.122,0.048517682,0,0.664,0.297,0.039329905,0.304228754,0.336,0.153,0.67,0,0.295,0.048,0.196,0.478,0.094,0.089,0.02,0.664,0.048,0.048517682,0.089
6681,0,0,0.005720667,0,0,0.788,0.464,0.585,0.144971616,0.268,0.058,0.005,0,0.149,0.051485046,0,0.699,0.291,0.042467972,0.293772931,0.28,0.163,0.765,0,0.213,0.062,0.207,0.561,0.117,0.088,0.058,0.699,0.062,0.051485046,0.088
6682,0,0,0.004740435,0,0,0.797,0.485,0.431,0.125692624,0.266,0.104,0.017,0,0.161,0.060499588,0,0.776,0.374,0.047182622,0.290221593,0.218,0.164,0.727,0,0.174,0.081,0.209,0.588,0.15,0.065,0.104,0.776,0.081,0.060499588,0.065
6683,0,0,0.003861042,0,0,0.806,0.446,0.26,0.115872323,0.274,0.143,0.058,0,0.219,0.076801856,0,0.835,0.335,0.052913414,0.286772382,0.221,0.147,0.645,0,0.12,0.104,0.208,0.618,0.187,0.049,0.143,0.835,0.104,0.076801856,0.049
6684,0,0,0.003089285,0,0,0.812,0.428,0.153,0.115167057,0.273,0.182,0.14,0,0.314,0.101425735,0,0.846,0.246,0.05974607,0.283430227,0.305,0.128,0.585,0,0.079,0.135,0.215,0.636,0.211,0.038,0.182,0.846,0.135,0.101425735,0.038
6685,0,0,0.002431598,0,0,0.83,0.411,0.106,0.123782237,0.269,0.202,0.277,0,0.408,0.134900068,0,0.831,0.186,0.069384677,0.280198311,0.373,0.113,0.534,0,0.062,0.169,0.226,0.639,0.216,0.031,0.202,0.831,0.169,0.134900068,0.031
6686,0,0,0.001895018,0,0,0.799,0.399,0.078,0.142384217,0.265,0.211,0.457,0,0.463,0.177186703,0,0.798,0.165,0.081110794,0.277077539,0.424,0.092,0.487,0,0.078,0.204,0.221,0.63,0.208,0.031,0.211,0.798,0.204,0.177186703,0.031
