Fuel,Region,Region2,Value,,Unit,Source,Updated at,Updated by
Gas_Bio,BE,PT,0.0,,M€/PJ,,,
Gas_Bio,BG,PT,0.0,,M€/PJ,,,
Gas_Bio,CH,PT,0.0,,M€/PJ,,,
Gas_Bio,CZ,PT,0.0,,M€/PJ,,,
Gas_Bio,DE,PT,0.0,,M€/PJ,,,
Gas_Bio,DK,PT,0.0,,M€/PJ,,,
Gas_Bio,EE,PT,0.0,,M€/PJ,,,
Gas_Bio,ES,PT,0.013557911,,M€/PJ,,,
Gas_Bio,FI,PT,0.0,,M€/PJ,,,
Gas_Bio,FR,PT,0.018025133,,M€/PJ,,,
Gas_Bio,GR,PT,0.0,,M€/PJ,,,
Gas_Bio,HR,PT,0.0,,M€/PJ,,,
Gas_Bio,HU,PT,0.0,,M€/PJ,,,
Gas_Bio,IE,PT,0.0,,M€/PJ,,,
Gas_Bio,IT,PT,0.0,,M€/PJ,,,
Gas_Bio,LT,PT,0.0,,M€/PJ,,,
Gas_Bio,LU,PT,0.0,,M€/PJ,,,
Gas_Bio,LV,PT,0.0,,M€/PJ,,,
Gas_Bio,NL,PT,0.0,,M€/PJ,,,
Gas_Bio,NO,PT,0.0,,M€/PJ,,,
Gas_Bio,NONEU_Balkan,PT,0.0,,M€/PJ,,,
Gas_Bio,PL,PT,0.0,,M€/PJ,,,
Gas_Bio,PT,PT,0.0,,M€/PJ,,,
Gas_Bio,RO,PT,0.0,,M€/PJ,,,
Gas_Bio,SE,PT,0.0,,M€/PJ,,,
Gas_Bio,SI,PT,0.0,,M€/PJ,,,
Gas_Bio,SK,PT,0.0,,M€/PJ,,,
Gas_Bio,TR,PT,0.0,,M€/PJ,,,
Gas_Bio,UK,PT,0.053789282,,M€/PJ,,,
Gas_Synth,AT,PT,0.0,,M€/PJ,,,
Gas_Synth,BE,PT,0.0,,M€/PJ,,,
Gas_Synth,BG,PT,0.0,,M€/PJ,,,
Gas_Synth,CH,PT,0.0,,M€/PJ,,,
Gas_Synth,CZ,PT,0.0,,M€/PJ,,,
Gas_Synth,DE,PT,0.0,,M€/PJ,,,
Gas_Synth,DK,PT,0.0,,M€/PJ,,,
Gas_Synth,EE,PT,0.0,,M€/PJ,,,
Gas_Synth,ES,PT,0.013557911,,M€/PJ,,,
Gas_Synth,FI,PT,0.0,,M€/PJ,,,
Gas_Synth,FR,PT,0.018025133,,M€/PJ,,,
Gas_Synth,GR,PT,0.0,,M€/PJ,,,
Gas_Synth,HR,PT,0.0,,M€/PJ,,,
Gas_Synth,HU,PT,0.0,,M€/PJ,,,
Gas_Synth,IE,PT,0.0,,M€/PJ,,,
Gas_Synth,IT,PT,0.0,,M€/PJ,,,
Gas_Synth,LT,PT,0.0,,M€/PJ,,,
Gas_Synth,LU,PT,0.0,,M€/PJ,,,
Gas_Synth,LV,PT,0.0,,M€/PJ,,,
Gas_Synth,NL,PT,0.0,,M€/PJ,,,
Gas_Synth,NO,PT,0.0,,M€/PJ,,,
Gas_Synth,NONEU_Balkan,PT,0.0,,M€/PJ,,,
Gas_Synth,PL,PT,0.0,,M€/PJ,,,
Gas_Synth,PT,PT,0.0,,M€/PJ,,,
Gas_Synth,RO,PT,0.0,,M€/PJ,,,
Gas_Synth,SE,PT,0.0,,M€/PJ,,,
Gas_Synth,SI,PT,0.0,,M€/PJ,,,
Gas_Synth,SK,PT,0.0,,M€/PJ,,,
Gas_Synth,TR,PT,0.0,,M€/PJ,,,
Gas_Synth,UK,PT,0.053789282,,M€/PJ,,,
Distance,AT,RO,850.7212047,,M€/PJ,,,
Distance,BE,RO,0.0,,M€/PJ,,,
Distance,BG,RO,343.0327156,,M€/PJ,,,
Distance,CH,RO,1292.275686,,M€/PJ,,,
Distance,CZ,RO,842.3713098,,M€/PJ,,,
Distance,DE,RO,1224.846244,,M€/PJ,,,
Distance,DK,RO,1533.407707,,M€/PJ,,,
Distance,EE,RO,0.0,,M€/PJ,,,
Distance,ES,RO,0.0,,M€/PJ,,,
Distance,FI,RO,0.0,,M€/PJ,,,
Distance,FR,RO,2252.616047,,M€/PJ,,,
Distance,GR,RO,772.5959085,,M€/PJ,,,
Distance,HR,RO,677.0909181,,M€/PJ,,,
Distance,HU,RO,452.3565855,,M€/PJ,,,
Distance,IE,RO,0.0,,M€/PJ,,,
Distance,IT,RO,1082.625764,,M€/PJ,,,
Distance,LT,RO,1059.294421,,M€/PJ,,,
Distance,LU,RO,0.0,,M€/PJ,,,
Distance,LV,RO,1225.50331,,M€/PJ,,,
Distance,NL,RO,0.0,,M€/PJ,,,
Distance,NO,RO,0.0,,M€/PJ,,,
Distance,NONEU_Balkan,RO,569.069909,,M€/PJ,,,
Distance,PL,RO,809.1617416,,M€/PJ,,,
Distance,PT,RO,0.0,,M€/PJ,,,
Distance,RO,RO,0.0,,M€/PJ,,,
Distance,SE,RO,0.0,,M€/PJ,,,
Distance,SI,RO,787.5682499,,M€/PJ,,,
Distance,SK,RO,523.9150862,,M€/PJ,,,
Distance,TR,RO,899.0,,M€/PJ,,,
Distance,UK,RO,0.0,,M€/PJ,,,
Hardcoal,AT,RO,0.449825532,,M€/PJ,,,
Hardcoal,BE,RO,0.0,,M€/PJ,,,
Hardcoal,BG,RO,0.428737243,,M€/PJ,,,
Hardcoal,CH,RO,0.468166755,,M€/PJ,,,
Hardcoal,CZ,RO,0.449478695,,M€/PJ,,,
Hardcoal,DE,RO,0.465365881,,M€/PJ,,,
Hardcoal,DK,RO,0.478182861,,M€/PJ,,,
Hardcoal,EE,RO,0.0,,M€/PJ,,,
Hardcoal,ES,RO,0.0,,M€/PJ,,,
Hardcoal,FI,RO,0.0,,M€/PJ,,,
Hardcoal,FR,RO,0.508057229,,M€/PJ,,,
Hardcoal,GR,RO,0.446580375,,M€/PJ,,,
Hardcoal,HR,RO,0.442613303,,M€/PJ,,,
Hardcoal,HU,RO,0.433278322,,M€/PJ,,,
Hardcoal,IE,RO,0.0,,M€/PJ,,,
Hardcoal,IT,RO,0.459458348,,M€/PJ,,,
Hardcoal,LT,RO,0.458489215,,M€/PJ,,,
Hardcoal,LU,RO,0.0,,M€/PJ,,,
Hardcoal,LV,RO,0.465393175,,M€/PJ,,,
Hardcoal,NL,RO,0.0,,M€/PJ,,,
Hardcoal,NO,RO,0.0,,M€/PJ,,,
Hardcoal,NONEU_Balkan,RO,0.438126342,,M€/PJ,,,
Hardcoal,PL,RO,0.448099241,,M€/PJ,,,
Hardcoal,PT,RO,0.0,,M€/PJ,,,
Hardcoal,RO,RO,0.0,,M€/PJ,,,
Hardcoal,SE,RO,0.0,,M€/PJ,,,
Hardcoal,SI,RO,0.447202294,,M€/PJ,,,
Hardcoal,SK,RO,0.436250708,,M€/PJ,,,
Hardcoal,TR,RO,0.451830929,,M€/PJ,,,
Hardcoal,UK,RO,0.0,,M€/PJ,,,
Biomass,AT,RO,0.449825532,,M€/PJ,,,
Biomass,BE,RO,0.0,,M€/PJ,,,
Biomass,BG,RO,0.428737243,,M€/PJ,,,
Biomass,CH,RO,0.468166755,,M€/PJ,,,
Biomass,CZ,RO,0.449478695,,M€/PJ,,,
Biomass,DE,RO,0.465365881,,M€/PJ,,,
Biomass,DK,RO,0.478182861,,M€/PJ,,,
Biomass,EE,RO,0.0,,M€/PJ,,,
Biomass,ES,RO,0.0,,M€/PJ,,,
Biomass,FI,RO,0.0,,M€/PJ,,,
Biomass,FR,RO,0.508057229,,M€/PJ,,,
Biomass,GR,RO,0.446580375,,M€/PJ,,,
Biomass,HR,RO,0.442613303,,M€/PJ,,,
Biomass,HU,RO,0.433278322,,M€/PJ,,,
Biomass,IE,RO,0.0,,M€/PJ,,,
Biomass,IT,RO,0.459458348,,M€/PJ,,,
Biomass,LT,RO,0.458489215,,M€/PJ,,,
Biomass,LU,RO,0.0,,M€/PJ,,,
Biomass,LV,RO,0.465393175,,M€/PJ,,,
Biomass,NL,RO,0.0,,M€/PJ,,,
Biomass,NO,RO,0.0,,M€/PJ,,,
Biomass,NONEU_Balkan,RO,0.438126342,,M€/PJ,,,
Biomass,PL,RO,0.448099241,,M€/PJ,,,
Biomass,PT,RO,0.0,,M€/PJ,,,
Biomass,RO,RO,0.0,,M€/PJ,,,
Biomass,SE,RO,0.0,,M€/PJ,,,
Biomass,SI,RO,0.447202294,,M€/PJ,,,
Biomass,SK,RO,0.436250708,,M€/PJ,,,
Biomass,TR,RO,0.451830929,,M€/PJ,,,
Biomass,UK,RO,0.0,,M€/PJ,,,
Oil,AT,RO,3.681561965,,M€/PJ,,,
Oil,BE,RO,0.0,,M€/PJ,,,
Oil,BG,RO,2.553031888,,M€/PJ,,,
Oil,CH,RO,4.357219429,,M€/PJ,,,
Oil,CZ,RO,3.666955659,,M€/PJ,,,
Oil,DE,RO,4.26412054,,M€/PJ,,,
Oil,DK,RO,4.668265581,,M€/PJ,,,
Oil,EE,RO,0.0,,M€/PJ,,,
Oil,ES,RO,0.0,,M€/PJ,,,
Oil,FI,RO,0.0,,M€/PJ,,,
Oil,FR,RO,5.45096593,,M€/PJ,,,
Oil,GR,RO,3.541370892,,M€/PJ,,,
Oil,HR,RO,3.357960721,,M€/PJ,,,
Oil,HU,RO,2.854160754,,M€/PJ,,,
Oil,IE,RO,0.0,,M€/PJ,,,
Oil,IT,RO,4.057193944,,M€/PJ,,,
Oil,LT,RO,4.021725552,,M€/PJ,,,
Oil,LU,RO,0.0,,M€/PJ,,,
Oil,LV,RO,4.265042315,,M€/PJ,,,
Oil,NL,RO,0.0,,M€/PJ,,,
Oil,NO,RO,0.0,,M€/PJ,,,
Oil,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
Oil,PL,RO,3.607990948,,M€/PJ,,,
Oil,PT,RO,0.0,,M€/PJ,,,
Oil,RO,RO,0.0,,M€/PJ,,,
Oil,SE,RO,0.0,,M€/PJ,,,
Oil,SI,RO,3.568872141,,M€/PJ,,,
Oil,SK,RO,3.028193886,,M€/PJ,,,
Oil,TR,RO,3.764382316,,M€/PJ,,,
Oil,UK,RO,0.0,,M€/PJ,,,
H2,AT,RO,3.681561965,,M€/PJ,,,
H2,BE,RO,0.0,,M€/PJ,,,
H2,BG,RO,2.553031888,,M€/PJ,,,
H2,CH,RO,4.357219429,,M€/PJ,,,
H2,CZ,RO,3.666955659,,M€/PJ,,,
H2,DE,RO,4.26412054,,M€/PJ,,,
H2,DK,RO,4.668265581,,M€/PJ,,,
H2,EE,RO,0.0,,M€/PJ,,,
H2,ES,RO,0.0,,M€/PJ,,,
H2,FI,RO,0.0,,M€/PJ,,,
H2,FR,RO,5.45096593,,M€/PJ,,,
H2,GR,RO,3.541370892,,M€/PJ,,,
H2,HR,RO,3.357960721,,M€/PJ,,,
H2,HU,RO,2.854160754,,M€/PJ,,,
H2,IE,RO,0.0,,M€/PJ,,,
H2,IT,RO,4.057193944,,M€/PJ,,,
H2,LT,RO,4.021725552,,M€/PJ,,,
H2,LU,RO,0.0,,M€/PJ,,,
H2,LV,RO,4.265042315,,M€/PJ,,,
H2,NL,RO,0.0,,M€/PJ,,,
H2,NO,RO,0.0,,M€/PJ,,,
H2,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
H2,PL,RO,3.607990948,,M€/PJ,,,
H2,PT,RO,0.0,,M€/PJ,,,
H2,RO,RO,0.0,,M€/PJ,,,
H2,SE,RO,0.0,,M€/PJ,,,
H2,SI,RO,3.568872141,,M€/PJ,,,
H2,SK,RO,3.028193886,,M€/PJ,,,
H2,TR,RO,3.764382316,,M€/PJ,,,
H2,UK,RO,0.0,,M€/PJ,,,
Power,AT,RO,0.01,,M€/PJ,,,
Power,BE,RO,0.0,,M€/PJ,,,
Power,BG,RO,0.01,,M€/PJ,,,
Power,CH,RO,0.01,,M€/PJ,,,
Power,CZ,RO,0.01,,M€/PJ,,,
Power,DE,RO,0.01,,M€/PJ,,,
Power,DK,RO,0.01,,M€/PJ,,,
Power,EE,RO,0.0,,M€/PJ,,,
Power,ES,RO,0.0,,M€/PJ,,,
Power,FI,RO,0.0,,M€/PJ,,,
Power,FR,RO,0.01,,M€/PJ,,,
Power,GR,RO,0.01,,M€/PJ,,,
Power,HR,RO,0.01,,M€/PJ,,,
Power,HU,RO,0.01,,M€/PJ,,,
Power,IE,RO,0.0,,M€/PJ,,,
Power,IT,RO,0.01,,M€/PJ,,,
Power,LT,RO,0.01,,M€/PJ,,,
Power,LU,RO,0.0,,M€/PJ,,,
Power,LV,RO,0.01,,M€/PJ,,,
Power,NL,RO,0.0,,M€/PJ,,,
Power,NO,RO,0.0,,M€/PJ,,,
Power,NONEU_Balkan,RO,0.01,,M€/PJ,,,
Power,PL,RO,0.01,,M€/PJ,,,
Power,PT,RO,0.0,,M€/PJ,,,
Power,RO,RO,0.0,,M€/PJ,,,
Power,SE,RO,0.0,,M€/PJ,,,
Power,SI,RO,0.01,,M€/PJ,,,
Power,SK,RO,0.01,,M€/PJ,,,
Power,TR,RO,0.01,,M€/PJ,,,
Power,UK,RO,0.0,,M€/PJ,,,
LH2,AT,RO,3.681561965,,M€/PJ,,,
LH2,BE,RO,0.0,,M€/PJ,,,
LH2,BG,RO,2.553031888,,M€/PJ,,,
LH2,CH,RO,4.357219429,,M€/PJ,,,
LH2,CZ,RO,3.666955659,,M€/PJ,,,
LH2,DE,RO,4.26412054,,M€/PJ,,,
LH2,DK,RO,4.668265581,,M€/PJ,,,
LH2,EE,RO,0.0,,M€/PJ,,,
LH2,ES,RO,0.0,,M€/PJ,,,
LH2,FI,RO,0.0,,M€/PJ,,,
LH2,FR,RO,5.45096593,,M€/PJ,,,
LH2,GR,RO,3.541370892,,M€/PJ,,,
LH2,HR,RO,3.357960721,,M€/PJ,,,
LH2,HU,RO,2.854160754,,M€/PJ,,,
LH2,IE,RO,0.0,,M€/PJ,,,
LH2,IT,RO,4.057193944,,M€/PJ,,,
LH2,LT,RO,4.021725552,,M€/PJ,,,
LH2,LU,RO,0.0,,M€/PJ,,,
LH2,LV,RO,4.265042315,,M€/PJ,,,
LH2,NL,RO,0.0,,M€/PJ,,,
LH2,NO,RO,0.0,,M€/PJ,,,
LH2,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
LH2,PL,RO,3.607990948,,M€/PJ,,,
LH2,PT,RO,0.0,,M€/PJ,,,
LH2,RO,RO,0.0,,M€/PJ,,,
LH2,SE,RO,0.0,,M€/PJ,,,
LH2,SI,RO,3.568872141,,M€/PJ,,,
LH2,SK,RO,3.028193886,,M€/PJ,,,
LH2,TR,RO,3.764382316,,M€/PJ,,,
LH2,UK,RO,0.0,,M€/PJ,,,
LSG,AT,RO,3.681561965,,M€/PJ,,,
LSG,BE,RO,0.0,,M€/PJ,,,
LSG,BG,RO,2.553031888,,M€/PJ,,,
LSG,CH,RO,4.357219429,,M€/PJ,,,
LSG,CZ,RO,3.666955659,,M€/PJ,,,
LSG,DE,RO,4.26412054,,M€/PJ,,,
LSG,DK,RO,4.668265581,,M€/PJ,,,
LSG,EE,RO,0.0,,M€/PJ,,,
LSG,ES,RO,0.0,,M€/PJ,,,
LSG,FI,RO,0.0,,M€/PJ,,,
LSG,FR,RO,5.45096593,,M€/PJ,,,
LSG,GR,RO,3.541370892,,M€/PJ,,,
LSG,HR,RO,3.357960721,,M€/PJ,,,
LSG,HU,RO,2.854160754,,M€/PJ,,,
LSG,IE,RO,0.0,,M€/PJ,,,
LSG,IT,RO,4.057193944,,M€/PJ,,,
LSG,LT,RO,4.021725552,,M€/PJ,,,
LSG,LU,RO,0.0,,M€/PJ,,,
LSG,LV,RO,4.265042315,,M€/PJ,,,
LSG,NL,RO,0.0,,M€/PJ,,,
LSG,NO,RO,0.0,,M€/PJ,,,
LSG,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
LSG,PL,RO,3.607990948,,M€/PJ,,,
LSG,PT,RO,0.0,,M€/PJ,,,
LSG,RO,RO,0.0,,M€/PJ,,,
LSG,SE,RO,0.0,,M€/PJ,,,
LSG,SI,RO,3.568872141,,M€/PJ,,,
LSG,SK,RO,3.028193886,,M€/PJ,,,
LSG,TR,RO,3.764382316,,M€/PJ,,,
LSG,UK,RO,0.0,,M€/PJ,,,
LNG,AT,RO,3.681561965,,M€/PJ,,,
LNG,BE,RO,0.0,,M€/PJ,,,
LNG,BG,RO,2.553031888,,M€/PJ,,,
LNG,CH,RO,4.357219429,,M€/PJ,,,
LNG,CZ,RO,3.666955659,,M€/PJ,,,
LNG,DE,RO,4.26412054,,M€/PJ,,,
LNG,DK,RO,4.668265581,,M€/PJ,,,
LNG,EE,RO,0.0,,M€/PJ,,,
LNG,ES,RO,0.0,,M€/PJ,,,
LNG,FI,RO,0.0,,M€/PJ,,,
LNG,FR,RO,5.45096593,,M€/PJ,,,
LNG,GR,RO,3.541370892,,M€/PJ,,,
LNG,HR,RO,3.357960721,,M€/PJ,,,
LNG,HU,RO,2.854160754,,M€/PJ,,,
LNG,IE,RO,0.0,,M€/PJ,,,
LNG,IT,RO,4.057193944,,M€/PJ,,,
LNG,LT,RO,4.021725552,,M€/PJ,,,
LNG,LU,RO,0.0,,M€/PJ,,,
LNG,LV,RO,4.265042315,,M€/PJ,,,
LNG,NL,RO,0.0,,M€/PJ,,,
LNG,NO,RO,0.0,,M€/PJ,,,
LNG,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
LNG,PL,RO,3.607990948,,M€/PJ,,,
LNG,PT,RO,0.0,,M€/PJ,,,
LNG,RO,RO,0.0,,M€/PJ,,,
LNG,SE,RO,0.0,,M€/PJ,,,
LNG,SI,RO,3.568872141,,M€/PJ,,,
LNG,SK,RO,3.028193886,,M€/PJ,,,
LNG,TR,RO,3.764382316,,M€/PJ,,,
LNG,UK,RO,0.0,,M€/PJ,,,
LBG,AT,RO,3.681561965,,M€/PJ,,,
LBG,BE,RO,0.0,,M€/PJ,,,
LBG,BG,RO,2.553031888,,M€/PJ,,,
LBG,CH,RO,4.357219429,,M€/PJ,,,
LBG,CZ,RO,3.666955659,,M€/PJ,,,
LBG,DE,RO,4.26412054,,M€/PJ,,,
LBG,DK,RO,4.668265581,,M€/PJ,,,
LBG,EE,RO,0.0,,M€/PJ,,,
LBG,ES,RO,0.0,,M€/PJ,,,
LBG,FI,RO,0.0,,M€/PJ,,,
LBG,FR,RO,5.45096593,,M€/PJ,,,
LBG,GR,RO,3.541370892,,M€/PJ,,,
LBG,HR,RO,3.357960721,,M€/PJ,,,
LBG,HU,RO,2.854160754,,M€/PJ,,,
LBG,IE,RO,0.0,,M€/PJ,,,
LBG,IT,RO,4.057193944,,M€/PJ,,,
LBG,LT,RO,4.021725552,,M€/PJ,,,
LBG,LU,RO,0.0,,M€/PJ,,,
LBG,LV,RO,4.265042315,,M€/PJ,,,
LBG,NL,RO,0.0,,M€/PJ,,,
LBG,NO,RO,0.0,,M€/PJ,,,
LBG,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
LBG,PL,RO,3.607990948,,M€/PJ,,,
LBG,PT,RO,0.0,,M€/PJ,,,
LBG,RO,RO,0.0,,M€/PJ,,,
LBG,SE,RO,0.0,,M€/PJ,,,
LBG,SI,RO,3.568872141,,M€/PJ,,,
LBG,SK,RO,3.028193886,,M€/PJ,,,
LBG,TR,RO,3.764382316,,M€/PJ,,,
LBG,UK,RO,0.0,,M€/PJ,,,
Powerfuel,AT,RO,3.681561965,,M€/PJ,,,
Powerfuel,BE,RO,0.0,,M€/PJ,,,
Powerfuel,BG,RO,2.553031888,,M€/PJ,,,
Powerfuel,CH,RO,4.357219429,,M€/PJ,,,
Powerfuel,CZ,RO,3.666955659,,M€/PJ,,,
Powerfuel,DE,RO,4.26412054,,M€/PJ,,,
Powerfuel,DK,RO,4.668265581,,M€/PJ,,,
Powerfuel,EE,RO,0.0,,M€/PJ,,,
Powerfuel,ES,RO,0.0,,M€/PJ,,,
Powerfuel,FI,RO,0.0,,M€/PJ,,,
Powerfuel,FR,RO,5.45096593,,M€/PJ,,,
Powerfuel,GR,RO,3.541370892,,M€/PJ,,,
Powerfuel,HR,RO,3.357960721,,M€/PJ,,,
Powerfuel,HU,RO,2.854160754,,M€/PJ,,,
Powerfuel,IE,RO,0.0,,M€/PJ,,,
Powerfuel,IT,RO,4.057193944,,M€/PJ,,,
Powerfuel,LT,RO,4.021725552,,M€/PJ,,,
Powerfuel,LU,RO,0.0,,M€/PJ,,,
Powerfuel,LV,RO,4.265042315,,M€/PJ,,,
Powerfuel,NL,RO,0.0,,M€/PJ,,,
Powerfuel,NO,RO,0.0,,M€/PJ,,,
Powerfuel,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
Powerfuel,PL,RO,3.607990948,,M€/PJ,,,
Powerfuel,PT,RO,0.0,,M€/PJ,,,
Powerfuel,RO,RO,0.0,,M€/PJ,,,
Powerfuel,SE,RO,0.0,,M€/PJ,,,
Powerfuel,SI,RO,3.568872141,,M€/PJ,,,
Powerfuel,SK,RO,3.028193886,,M€/PJ,,,
Powerfuel,TR,RO,3.764382316,,M€/PJ,,,
Powerfuel,UK,RO,0.0,,M€/PJ,,,
ETS,AT,RO,0.01,,M€/PJ,,,
ETS,BE,RO,0.0,,M€/PJ,,,
ETS,BG,RO,0.01,,M€/PJ,,,
ETS,CH,RO,0.01,,M€/PJ,,,
ETS,CZ,RO,0.01,,M€/PJ,,,
ETS,DE,RO,0.01,,M€/PJ,,,
ETS,DK,RO,0.01,,M€/PJ,,,
ETS,EE,RO,0.0,,M€/PJ,,,
ETS,ES,RO,0.0,,M€/PJ,,,
ETS,FI,RO,0.0,,M€/PJ,,,
ETS,FR,RO,0.01,,M€/PJ,,,
ETS,GR,RO,0.01,,M€/PJ,,,
ETS,HR,RO,0.01,,M€/PJ,,,
ETS,HU,RO,0.01,,M€/PJ,,,
ETS,IE,RO,0.0,,M€/PJ,,,
ETS,IT,RO,0.01,,M€/PJ,,,
ETS,LT,RO,0.01,,M€/PJ,,,
ETS,LU,RO,0.0,,M€/PJ,,,
ETS,LV,RO,0.01,,M€/PJ,,,
ETS,NL,RO,0.0,,M€/PJ,,,
ETS,NO,RO,0.0,,M€/PJ,,,
ETS,NONEU_Balkan,RO,0.01,,M€/PJ,,,
ETS,PL,RO,0.01,,M€/PJ,,,
ETS,PT,RO,0.0,,M€/PJ,,,
ETS,RO,RO,0.0,,M€/PJ,,,
ETS,SE,RO,0.0,,M€/PJ,,,
ETS,SI,RO,0.01,,M€/PJ,,,
ETS,SK,RO,0.01,,M€/PJ,,,
ETS,TR,RO,0.01,,M€/PJ,,,
ETS,UK,RO,0.0,,M€/PJ,,,
Biofuel,AT,RO,3.681561965,,M€/PJ,,,
Biofuel,BE,RO,0.0,,M€/PJ,,,
Biofuel,BG,RO,2.553031888,,M€/PJ,,,
Biofuel,CH,RO,4.357219429,,M€/PJ,,,
Biofuel,CZ,RO,3.666955659,,M€/PJ,,,
Biofuel,DE,RO,4.26412054,,M€/PJ,,,
Biofuel,DK,RO,4.668265581,,M€/PJ,,,
Biofuel,EE,RO,0.0,,M€/PJ,,,
Biofuel,ES,RO,0.0,,M€/PJ,,,
Biofuel,FI,RO,0.0,,M€/PJ,,,
Biofuel,FR,RO,5.45096593,,M€/PJ,,,
Biofuel,GR,RO,3.541370892,,M€/PJ,,,
Biofuel,HR,RO,3.357960721,,M€/PJ,,,
Biofuel,HU,RO,2.854160754,,M€/PJ,,,
Biofuel,IE,RO,0.0,,M€/PJ,,,
Biofuel,IT,RO,4.057193944,,M€/PJ,,,
Biofuel,LT,RO,4.021725552,,M€/PJ,,,
Biofuel,LU,RO,0.0,,M€/PJ,,,
Biofuel,LV,RO,4.265042315,,M€/PJ,,,
Biofuel,NL,RO,0.0,,M€/PJ,,,
Biofuel,NO,RO,0.0,,M€/PJ,,,
Biofuel,NONEU_Balkan,RO,3.130793017,,M€/PJ,,,
Biofuel,PL,RO,3.607990948,,M€/PJ,,,
Biofuel,PT,RO,0.0,,M€/PJ,,,
Biofuel,RO,RO,0.0,,M€/PJ,,,
Biofuel,SE,RO,0.0,,M€/PJ,,,
Biofuel,SI,RO,3.568872141,,M€/PJ,,,
Biofuel,SK,RO,3.028193886,,M€/PJ,,,
Biofuel,TR,RO,3.764382316,,M€/PJ,,,
Biofuel,UK,RO,0.0,,M€/PJ,,,
Gas_Natural,AT,RO,0.027352992,,M€/PJ,,,
Gas_Natural,BE,RO,0.0,,M€/PJ,,,
Gas_Natural,BG,RO,0.011029431,,M€/PJ,,,
Gas_Natural,CH,RO,0.041550165,,M€/PJ,,,
Gas_Natural,CZ,RO,0.02708452,,M€/PJ,,,
Gas_Natural,DE,RO,0.039382126,,M€/PJ,,,
Gas_Natural,DK,RO,0.049303213,,M€/PJ,,,
Gas_Natural,EE,RO,0.0,,M€/PJ,,,
Gas_Natural,ES,RO,0.0,,M€/PJ,,,
Gas_Natural,FI,RO,0.0,,M€/PJ,,,
Gas_Natural,FR,RO,0.072427711,,M€/PJ,,,
Gas_Natural,GR,RO,0.024841052,,M€/PJ,,,
Gas_Natural,HR,RO,0.021770308,,M€/PJ,,,
Gas_Natural,HU,RO,0.01454449,,M€/PJ,,,
Gas_Natural,IE,RO,0.0,,M€/PJ,,,
Gas_Natural,IT,RO,0.034809352,,M€/PJ,,,
Gas_Natural,LT,RO,0.034059186,,M€/PJ,,,
Gas_Natural,LU,RO,0.0,,M€/PJ,,,
Gas_Natural,LV,RO,0.039403253,,M€/PJ,,,
Gas_Natural,NL,RO,0.0,,M€/PJ,,,
Gas_Natural,NO,RO,0.0,,M€/PJ,,,
Gas_Natural,NONEU_Balkan,RO,0.01829714,,M€/PJ,,,
Gas_Natural,PL,RO,0.026016743,,M€/PJ,,,
Gas_Natural,PT,RO,0.0,,M€/PJ,,,
Gas_Natural,RO,RO,0.0,,M€/PJ,,,
Gas_Natural,SE,RO,0.0,,M€/PJ,,,
Gas_Natural,SI,RO,0.025322454,,M€/PJ,,,
Gas_Natural,SK,RO,0.01684529,,M€/PJ,,,
Gas_Natural,TR,RO,0.028905286,,M€/PJ,,,
Gas_Natural,UK,RO,0.0,,M€/PJ,,,
Gas_Bio,AT,RO,0.027352992,,M€/PJ,,,
Gas_Bio,BE,RO,0.0,,M€/PJ,,,
Gas_Bio,BG,RO,0.011029431,,M€/PJ,,,
Gas_Bio,CH,RO,0.041550165,,M€/PJ,,,
Gas_Bio,CZ,RO,0.02708452,,M€/PJ,,,
Gas_Bio,DE,RO,0.039382126,,M€/PJ,,,
Gas_Bio,DK,RO,0.049303213,,M€/PJ,,,
Gas_Bio,EE,RO,0.0,,M€/PJ,,,
Gas_Bio,ES,RO,0.0,,M€/PJ,,,
Gas_Bio,FI,RO,0.0,,M€/PJ,,,
Gas_Bio,FR,RO,0.072427711,,M€/PJ,,,
Gas_Bio,GR,RO,0.024841052,,M€/PJ,,,
Gas_Bio,HR,RO,0.021770308,,M€/PJ,,,
Gas_Bio,HU,RO,0.01454449,,M€/PJ,,,
Gas_Bio,IE,RO,0.0,,M€/PJ,,,
Gas_Bio,IT,RO,0.034809352,,M€/PJ,,,
Gas_Bio,LT,RO,0.034059186,,M€/PJ,,,
Gas_Bio,LU,RO,0.0,,M€/PJ,,,
Gas_Bio,LV,RO,0.039403253,,M€/PJ,,,
Gas_Bio,NL,RO,0.0,,M€/PJ,,,
Gas_Bio,NO,RO,0.0,,M€/PJ,,,
Gas_Bio,NONEU_Balkan,RO,0.01829714,,M€/PJ,,,
Gas_Bio,PL,RO,0.026016743,,M€/PJ,,,
Gas_Bio,PT,RO,0.0,,M€/PJ,,,
Gas_Bio,RO,RO,0.0,,M€/PJ,,,
Gas_Bio,SE,RO,0.0,,M€/PJ,,,
Gas_Bio,SI,RO,0.025322454,,M€/PJ,,,
Gas_Bio,SK,RO,0.01684529,,M€/PJ,,,
