Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
6020,0,0,0.00007225,0,0
6021,0,0,0,0,0
6022,0,0,0,0,0
6023,0,0,0,0,0
6024,0,0,0,0,0
6025,0,0,0,0,0
6026,0,0,0,0,0
6027,0,0,0,0,0
6028,0,0,0,0,0
6029,0,0,0,0,0
6030,0.0000017,0,0,0.0000833,0.0117997
6031,0.0105128,0.0084524,0.006579,0.02445025,0.0745722
6032,0.0539563,0.05676215,0.080427,0.0984929,0.15430815
6033,0.1107193,0.13445555,0.1951413,0.193137,0.2287945
6034,0.1933019,0.20783775,0.3012995,0.29304175,0.2852753
6035,0.28671945,0.2681767,0.3828128,0.3760944,0.3134001
6036,0.33531395,0.3140648,0.4363526,0.42114015,0.3114893
6037,0.3591947,0.3493585,0.45799275,0.4354941,0.2746044
6038,0.35239895,0.34968915,0.4399872,0.4234309,0.2225691
6039,0.32008195,0.31973175,0.39586285,0.37220055,0.1649136
6040,0.25586275,0.2597039,0.32298895,0.2924017,0.10456275
6041,0.16412225,0.17380545,0.23119745,0.1889635,0.051901
6042,0.07363635,0.0738616,0.12841545,0.0776747,0.0121822
6043,0.00642515,0.0055726,0.03628735,0.00561255,0.0000527
6044,0,0,0.00034,0,0
6045,0,0,0,0,0
6046,0,0,0,0,0
6047,0,0,0,0,0
6048,0,0,0,0,0
6049,0,0,0,0,0
6050,0,0,0,0,0
6051,0,0,0,0,0
6052,0,0,0,0,0
6053,0,0,0,0,0
6054,0.00017425,0.00000085,0,0.0000119,0.00799765
6055,0.04266745,0.01733065,0.00218705,0.03004155,0.0844458
6056,0.1292544,0.07727605,0.0554778,0.127517,0.210902
6057,0.2186047,0.1626798,0.15782715,0.2402066,0.3289109
6058,0.30761075,0.2564076,0.2810236,0.3359778,0.42135945
6059,0.41035365,0.31914865,0.38862595,0.38967825,0.48543755
6060,0.4474655,0.34529125,0.4560386,0.40159355,0.50526465
6061,0.42562985,0.33220975,0.49087925,0.3855345,0.4856305
6062,0.3571479,0.29508005,0.4869242,0.3304494,0.4347087
6063,0.2649467,0.2448255,0.4498846,0.26212725,0.3471349
6064,0.15879955,0.17871165,0.3761658,0.1955255,0.23112095
6065,0.07264525,0.10521725,0.2727871,0.1177794,0.11280945
6066,0.0246585,0.0416381,0.15098975,0.0409547,0.0248948
6067,0.00030175,0.0029954,0.04020585,0.00208335,0
6068,0,0,0.00041905,0,0
6069,0,0,0,0,0
6070,0,0,0,0,0
6071,0,0,0,0,0
6072,0,0,0,0,0
6073,0,0,0,0,0
6074,0,0,0,0,0
6075,0,0,0,0,0
6076,0,0,0,0,0
6077,0,0,0,0,0
6078,0,0,0,0.00002295,0.0025296
6079,0.0246517,0.0181169,0.00265285,0.03652025,0.03140665
6080,0.1094154,0.0791452,0.0625243,0.1522112,0.0789769
6081,0.23319325,0.157335,0.17136255,0.27886545,0.12435925
6082,0.3451153,0.2342838,0.28388895,0.3794604,0.1580456
6083,0.4245954,0.28942585,0.3749384,0.4513823,0.18015325
6084,0.4874767,0.32281215,0.43503935,0.48067245,0.19316335
6085,0.48619745,0.321453,0.4547313,0.4742779,0.19348125
6086,0.42571315,0.2861168,0.4539476,0.4362795,0.17754375
6087,0.3300941,0.2238356,0.41188365,0.3698044,0.15068205
6088,0.2124371,0.1586848,0.33122375,0.28433775,0.11182345
6089,0.1062942,0.09228025,0.2272781,0.1831614,0.0652511
6090,0.02905215,0.0356745,0.11392975,0.07230015,0.0164152
6091,0.00063155,0.00222275,0.0261647,0.0031144,0.00000765
6092,0,0,0.00002805,0,0
6093,0,0,0,0,0
6094,0,0,0,0,0
6095,0,0,0,0,0
6096,0,0,0,0,0
6097,0,0,0,0,0
6098,0,0,0,0,0
6099,0,0,0,0,0
6100,0,0,0,0,0
6101,0,0,0,0,0
6102,0.0000935,0,0,0.000034,0.00201025
6103,0.0424898,0.0149923,0.00207655,0.03038325,0.0408034
6104,0.14073025,0.07401205,0.0579615,0.13511345,0.09975005
6105,0.2253571,0.1540217,0.16369215,0.25118775,0.1645056
6106,0.2727854,0.25062845,0.2773754,0.34913155,0.2288506
6107,0.30898435,0.30929545,0.3648812,0.4161226,0.2820164
6108,0.3440324,0.32678675,0.4094671,0.4462721,0.3110643
6109,0.34740945,0.32885735,0.42887005,0.45408445,0.3022464
6110,0.3138438,0.31054665,0.4166258,0.43135885,0.27236295
6111,0.23841565,0.26215615,0.376295,0.37986755,0.2174283
6112,0.15905285,0.1852303,0.30530045,0.3044207,0.14151565
6113,0.08286395,0.104516,0.2125799,0.1970487,0.0665431
6114,0.02468825,0.03886795,0.1107159,0.0802128,0.0123046
6115,0.00018615,0.00228735,0.02464065,0.0035972,0
6116,0,0,0.00001955,0,0
6117,0,0,0,0,0
6118,0,0,0,0,0
6119,0,0,0,0,0
6120,0,0,0,0,0
6121,0,0,0,0,0
6122,0,0,0,0,0
6123,0,0,0,0,0
6124,0,0,0,0,0
6125,0,0,0,0,0
6126,0.00000425,0,0,0.0000357,0.0018666
6127,0.01778625,0.0161568,0.00300305,0.0404668,0.03954625
6128,0.06661365,0.08667705,0.0555339,0.16519665,0.1016005
6129,0.11997495,0.183107,0.15003265,0.29950345,0.15924495
6130,0.1773491,0.28959415,0.2546821,0.39932575,0.2007496
6131,0.22271275,0.37683135,0.33595995,0.4687121,0.21775385
6132,0.23943735,0.4076736,0.39066255,0.50376865,0.213299
6133,0.25352525,0.39558575,0.408612,0.51000595,0.19710395
6134,0.24890635,0.3687538,0.40442065,0.4876297,0.1654491
6135,0.23589795,0.3203684,0.3667563,0.4338264,0.1259428
6136,0.191539,0.2509404,0.29805675,0.3478574,0.07524455
6137,0.126718,0.1445714,0.20791425,0.2261646,0.0317917
6138,0.05090395,0.0536588,0.1081761,0.0907953,0.00488325
6139,0.0017918,0.0024412,0.0267801,0.0037026,0
6140,0,0,0.0000493,0,0
6141,0,0,0,0,0
6142,0,0,0,0,0
6143,0,0,0,0,0
6144,0,0,0,0,0
6145,0,0,0,0,0
6146,0,0,0,0,0
6147,0,0,0,0,0
6148,0,0,0,0,0
6149,0,0,0,0,0
6150,0,0,0,0.00003145,0.00172295
6151,0.02814265,0.0195483,0.0013039,0.04137375,0.0356762
6152,0.1197956,0.09160875,0.0336617,0.17265115,0.10827555
6153,0.23347205,0.16844535,0.0966416,0.31659865,0.20235525
6154,0.3282496,0.22058775,0.1656276,0.427941,0.28957035
6155,0.3963108,0.2549813,0.2161261,0.50341675,0.34753525
6156,0.42283335,0.28153785,0.25367315,0.53716175,0.36827185
6157,0.41194145,0.2959615,0.27543315,0.53120325,0.35409215
6158,0.36671295,0.2876553,0.2650368,0.49066845,0.305133
6159,0.2974201,0.2466394,0.22810685,0.4198813,0.2295612
6160,0.2169115,0.18060885,0.1776755,0.3204959,0.14919115
6161,0.1344615,0.10487555,0.1216979,0.19796075,0.0731884
6162,0.04724895,0.037876,0.0651593,0.07116455,0.0148886
6163,0.00061965,0.0008007,0.01723885,0.00134555,0.0000051
6164,0,0,0.00009435,0,0
6165,0,0,0,0,0
6166,0,0,0,0,0
6167,0,0,0,0,0
6168,0,0,0,0,0
6169,0,0,0,0,0
6170,0,0,0,0,0
6171,0,0,0,0,0
6172,0,0,0,0,0
6173,0,0,0,0,0
6174,0.00001275,0,0,0.00001105,0.00220745
6175,0.0296616,0.00985915,0.0002805,0.0233308,0.0552058
6176,0.1009307,0.0659549,0.0341904,0.096866,0.15106455
6177,0.1761013,0.14530325,0.117776,0.17816085,0.24925145
6178,0.24389305,0.23656435,0.22058605,0.254609,0.3188452
6179,0.2937787,0.3101123,0.3140308,0.3086469,0.35666255
6180,0.3130686,0.3602776,0.3861737,0.33089565,0.3531393
6181,0.3051755,0.37640295,0.4081258,0.30536335,0.3340823
6182,0.27397285,0.36152965,0.3915083,0.2586193,0.2754102
6183,0.21666925,0.3174512,0.3462135,0.1999965,0.2126904
6184,0.15256395,0.2259334,0.27794405,0.1505486,0.1291915
6185,0.081634,0.12332055,0.1887187,0.0913631,0.05882255
6186,0.0215084,0.03576545,0.09361815,0.03247765,0.00920295
6187,0.0000561,0.000408,0.0196197,0.00058395,0
6188,0,0,0,0,0
6189,0,0,0,0,0
6190,0,0,0,0,0
6191,0,0,0,0,0
6192,0,0,0,0,0
6193,0,0,0,0,0
6194,0,0,0,0,0
6195,0,0,0,0,0
6196,0,0,0,0,0
6197,0,0,0,0,0
6198,0,0,0,0,0.00052275
6199,0.0223924,0.00356915,0.0006273,0.02038895,0.01972765
6200,0.0960568,0.03617515,0.03461625,0.1141363,0.0564145
6201,0.2060978,0.0944537,0.1143148,0.23481675,0.09894255
6202,0.3158124,0.1642098,0.2042805,0.33912875,0.1393473
6203,0.36593605,0.2277592,0.2892261,0.4188732,0.1735411
6204,0.3659454,0.27143645,0.3405814,0.4698256,0.19406945
6205,0.33005415,0.28800975,0.36087005,0.4793303,0.1958944
6206,0.274414,0.27431455,0.3533739,0.45432245,0.1687981
6207,0.19445025,0.23179755,0.31762885,0.3871291,0.1214242
6208,0.12218495,0.16645465,0.2557378,0.28735355,0.0773806
6209,0.04891155,0.0906168,0.1738641,0.1713702,0.0339099
6210,0.0089964,0.0314313,0.085748,0.0601341,0.00310505
6211,0,0.0011152,0.01584995,0.00123845,0
6212,0,0,0.0000034,0,0
6213,0,0,0,0,0
6214,0,0,0,0,0
6215,0,0,0,0,0
6216,0,0,0,0,0
6217,0,0,0,0,0
6218,0,0,0,0,0
6219,0,0,0,0,0
6220,0,0,0,0,0
6221,0,0,0,0,0
6222,0,0,0,0,0.00002295
6223,0.00833595,0.01201135,0.00071315,0.02244255,0.0077265
6224,0.0495006,0.09021475,0.0348228,0.1165775,0.0310811
6225,0.1113806,0.22561805,0.1229083,0.24642265,0.0641631
6226,0.2036957,0.35587035,0.23107845,0.36252075,0.10478205
6227,0.29725945,0.4367912,0.30978675,0.4526437,0.13008825
6228,0.3907229,0.47102155,0.3194368,0.5162067,0.13873955
6229,0.44251255,0.4590357,0.2918339,0.534905,0.1326782
6230,0.44482455,0.4025022,0.27201275,0.50241545,0.11295905
6231,0.40013155,0.31884095,0.24378255,0.43708955,0.09107665
6232,0.30572205,0.22160435,0.1923584,0.34350455,0.0645473
6233,0.1799926,0.1177182,0.1299769,0.21659105,0.0336685
6234,0.05320915,0.03707955,0.06897665,0.0801635,0.00639455
6235,0.0003791,0.0001343,0.01364845,0.00175015,0
6236,0,0,0.00000765,0,0
6237,0,0,0,0,0
6238,0,0,0,0,0
6239,0,0,0,0,0
6240,0,0,0,0,0
6241,0,0,0,0,0
6242,0,0,0,0,0
6243,0,0,0,0,0
6244,0,0,0,0,0
6245,0,0,0,0,0
6246,0,0,0,0,0.0001853
6247,0.0094996,0.00479825,0.00052955,0.0292672,0.03574335
6248,0.0482817,0.04199425,0.03762015,0.1381267,0.1187569
6249,0.0958528,0.10201785,0.127891,0.26892555,0.21057645
6250,0.148257,0.1718071,0.2470542,0.38063255,0.28504325
6251,0.201552,0.23970425,0.3544534,0.448579,0.33241035
6252,0.24990085,0.27975795,0.42731455,0.4785364,0.33791155
6253,0.28897195,0.2973844,0.46183645,0.48770365,0.3204075
6254,0.26522805,0.28863195,0.46051385,0.46917535,0.27382835
6255,0.22454875,0.2532456,0.41725735,0.4167108,0.2131103
6256,0.17960245,0.18943695,0.34516375,0.3283278,0.14153095
6257,0.09762675,0.1017263,0.233342,0.2032401,0.0646425
6258,0.02389605,0.03233145,0.11271595,0.0716941,0.0069496
6259,0.00000595,0.0005355,0.0222615,0.0011951,0
6260,0,0,0.00001615,0,0
6261,0,0,0,0,0
6262,0,0,0,0,0
6263,0,0,0,0,0
6264,0,0,0,0,0
6265,0,0,0,0,0
6266,0,0,0,0,0
6267,0,0,0,0,0
6268,0,0,0,0,0
6269,0,0,0,0,0
6270,0,0,0,0,0.0000408
6271,0.01941485,0.0057868,0.00064345,0.02678435,0.02344215
6272,0.09949675,0.0506345,0.04575295,0.1421812,0.0781422
6273,0.23029645,0.1458039,0.1553596,0.29384585,0.1517726
6274,0.3464141,0.28499565,0.28583205,0.4156449,0.25380575
6275,0.43264915,0.40825925,0.38958475,0.49470085,0.33672155
6276,0.47682195,0.45676705,0.45507045,0.53396915,0.35537225
6277,0.4934012,0.42796905,0.4784973,0.53641035,0.33234915
6278,0.47638675,0.3602504,0.4675119,0.50349665,0.28856735
6279,0.41488585,0.2847823,0.42061995,0.42998355,0.2297907
6280,0.3199655,0.20462645,0.3407803,0.3196034,0.14950735
6281,0.19479195,0.115073,0.22893985,0.1886881,0.0615009
6282,0.0622013,0.039644,0.11223995,0.0680102,0.00661895
6283,0.00045305,0.00046325,0.0183685,0.000969,0
6284,0,0,0,0,0
6285,0,0,0,0,0
6286,0,0,0,0,0
6287,0,0,0,0,0
6288,0,0,0,0,0
6289,0,0,0,0,0
6290,0,0,0,0,0
6291,0,0,0,0,0
6292,0,0,0,0,0
6293,0,0,0,0,0
6294,0,0,0,0,0.0003774
6295,0.03112615,0.0048229,0.00055335,0.018105,0.03783605
6296,0.1416491,0.04625785,0.0425986,0.11878325,0.13945015
6297,0.25503485,0.10222185,0.13484315,0.2528665,0.2539987
6298,0.3293716,0.16930725,0.24195675,0.37310665,0.3409452
6299,0.35185665,0.24091975,0.34407065,0.4547789,0.3872532
6300,0.34453815,0.27098765,0.4235159,0.49198935,0.39837885
6301,0.3123393,0.29169875,0.4700534,0.49522955,0.37266465
6302,0.3053965,0.28519795,0.4799814,0.464882,0.31459775
6303,0.27127495,0.2390761,0.4409511,0.40119915,0.233716
6304,0.2120274,0.16673515,0.3612976,0.3121965,0.13948755
6305,0.135116,0.0855627,0.25746075,0.1950767,0.05331455
6306,0.04673045,0.0283118,0.1326663,0.0706707,0.00489855
6307,0.00032895,0.00027795,0.02531555,0.00089675,0
6308,0,0,0.00000255,0,0
6309,0,0,0,0,0
6310,0,0,0,0,0
6311,0,0,0,0,0
6312,0,0,0,0,0
6313,0,0,0,0,0
6314,0,0,0,0,0
6315,0,0,0,0,0
6316,0,0,0,0,0
6317,0,0,0,0,0
6318,0,0,0,0,0.00028135
6319,0.02175915,0.00643875,0.0006868,0.0282387,0.0393414
6320,0.1128885,0.0676039,0.0540294,0.15376415,0.1493195
6321,0.23527065,0.1747345,0.1795506,0.29625985,0.2774502
6322,0.34026435,0.30337095,0.31877465,0.40587075,0.3640091
6323,0.4139551,0.40299945,0.42696435,0.47530215,0.4100077
6324,0.44418365,0.44695295,0.49453935,0.5143639,0.43065505
6325,0.4528834,0.4547398,0.52160845,0.51685525,0.4205052
6326,0.4309313,0.41465465,0.50955205,0.47669105,0.39322785
6327,0.3785645,0.3456219,0.4592465,0.40220385,0.32939795
6328,0.2926448,0.24100135,0.3739609,0.30126125,0.2282454
6329,0.1725789,0.13096885,0.2559401,0.17672605,0.10396605
6330,0.05681145,0.03994235,0.13172705,0.05869845,0.01096755
6331,0.0003179,0.0004743,0.0244579,0.00054315,0
6332,0,0,0,0,0
6333,0,0,0,0,0
6334,0,0,0,0,0
6335,0,0,0,0,0
6336,0,0,0,0,0
6337,0,0,0,0,0
6338,0,0,0,0,0
6339,0,0,0,0,0
6340,0,0,0,0,0
6341,0,0,0,0,0
6342,0,0,0,0,0.0005644
6343,0.02896035,0.0074851,0.0006188,0.0225573,0.03415385
6344,0.1337118,0.0791486,0.0619123,0.138992,0.11877645
6345,0.2736626,0.1892134,0.19667725,0.27152995,0.2150024
6346,0.3910476,0.29115815,0.32781865,0.3835387,0.3090668
6347,0.4692476,0.36594795,0.4243863,0.465392,0.36655145
6348,0.505325,0.4055095,0.489736,0.5078359,0.3692094
6349,0.5156185,0.40822355,0.52220515,0.5198889,0.3082032
6350,0.5047946,0.37705915,0.5159619,0.49018735,0.24913755
6351,0.43782055,0.3207509,0.47121025,0.4281977,0.18553375
6352,0.32393075,0.24153855,0.39074075,0.3325336,0.106658
6353,0.1827976,0.1464618,0.28004525,0.2067812,0.04119695
6354,0.04964425,0.0521186,0.14877465,0.06901575,0.00314415
6355,0.00002635,0.00060095,0.0297993,0.0002992,0
6356,0,0,0,0,0
6357,0,0,0,0,0
6358,0,0,0,0,0
6359,0,0,0,0,0
6360,0,0,0,0,0
6361,0,0,0,0,0
6362,0,0,0,0,0
6363,0,0,0,0,0
6364,0,0,0,0,0
6365,0,0,0,0,0
6366,0,0,0,0,0.00014365
6367,0.0194446,0.00747915,0.00059925,0.02721275,0.02567
6368,0.1086555,0.08457245,0.0662116,0.157658,0.0970632
6369,0.2503233,0.1968702,0.20610545,0.30395575,0.1875729
6370,0.38692425,0.31271415,0.34060775,0.4205902,0.28262585
6371,0.47105045,0.4035732,0.4440978,0.5017023,0.3462407
6372,0.51543575,0.4499849,0.5159296,0.5447429,0.37246575
6373,0.5248631,0.44238845,0.5445576,0.55142475,0.3577259
6374,0.49710975,0.4083213,0.53441115,0.5219136,0.31962295
6375,0.4253485,0.3451867,0.48790765,0.45705435,0.24694795
6376,0.3293019,0.25812545,0.4061878,0.35674585,0.15078235
6377,0.20567705,0.15722875,0.29183645,0.22366135,0.0626977
6378,0.0826404,0.06011455,0.1586644,0.0799119,0.00389895
6379,0.00033405,0.0006545,0.0317033,0.0004573,0
6380,0,0,0,0,0
6381,0,0,0,0,0
6382,0,0,0,0,0
6383,0,0,0,0,0
6384,0,0,0,0,0
6385,0,0,0,0,0
6386,0,0,0,0,0
6387,0,0,0,0,0
6388,0,0,0,0,0
6389,0,0,0,0,0
6390,0,0,0,0,0.0005525
6391,0.02939045,0.00645745,0.000476,0.0273921,0.0530978
6392,0.1460079,0.07606225,0.06631445,0.15759255,0.18513595
6393,0.3008099,0.17877625,0.2105161,0.30273175,0.3169038
6394,0.42108235,0.2886532,0.34912475,0.4194495,0.40195395
6395,0.4951879,0.37090515,0.4500002,0.49777615,0.4520487
6396,0.5375995,0.41102175,0.5117153,0.5402379,0.47215035
6397,0.54244705,0.4171426,0.53579155,0.54659165,0.46006845
6398,0.51192355,0.38953885,0.52377085,0.5184456,0.40783765
6399,0.4425015,0.33131725,0.476119,0.4537215,0.3080281
6400,0.33592085,0.24592625,0.3936673,0.3536408,0.1804091
6401,0.2030548,0.1426929,0.27964235,0.21809895,0.06779175
6402,0.0788664,0.04724725,0.1463054,0.0741387,0.004981
6403,0.00011305,0.00027115,0.0226542,0.00027285,0
6404,0,0,0,0,0
6405,0,0,0,0,0
6406,0,0,0,0,0
6407,0,0,0,0,0
6408,0,0,0,0,0
6409,0,0,0,0,0
6410,0,0,0,0,0
6411,0,0,0,0,0
6412,0,0,0,0,0
6413,0,0,0,0,0
6414,0,0,0,0,0.0000323
6415,0.0355249,0.0036006,0.00030345,0.0222326,0.0261477
6416,0.15216955,0.0496128,0.04404785,0.141763,0.10330985
6417,0.2838626,0.13020895,0.15551515,0.28605985,0.24614725
6418,0.39758835,0.2205036,0.2789598,0.4040781,0.34225675
6419,0.47865455,0.28602925,0.37133355,0.48518765,0.3691193
6420,0.52117325,0.32621045,0.42152095,0.5250892,0.35495065
6421,0.52846285,0.33300875,0.4318816,0.52921425,0.3065185
6422,0.4962623,0.30158255,0.4058461,0.49500515,0.2291124
6423,0.42221965,0.23825925,0.3488417,0.42783305,0.14572485
6424,0.3119143,0.15577185,0.26185695,0.32847485,0.08110275
6425,0.17530825,0.0802026,0.16046725,0.19827355,0.0329902
6426,0.0576674,0.02223345,0.07119175,0.06158845,0.0019363
6427,0,0.0000153,0.00729045,0.00011305,0
6428,0,0,0,0,0
6429,0,0,0,0,0
6430,0,0,0,0,0
6431,0,0,0,0,0
6432,0,0,0,0,0
6433,0,0,0,0,0
6434,0,0,0,0,0
6435,0,0,0,0,0
6436,0,0,0,0,0
6437,0,0,0,0,0
6438,0,0,0,0,0.00000255
6439,0.0099603,0.0017408,0.00005695,0.01731025,0.01474325
6440,0.06088975,0.04456125,0.030668,0.120037,0.05734015
6441,0.13195995,0.1304784,0.12669505,0.2540905,0.10591935
6442,0.2135234,0.2484873,0.2313683,0.3724938,0.14662245
6443,0.29884725,0.3475616,0.31358625,0.4613766,0.190859
6444,0.30948415,0.405739,0.36023425,0.49678335,0.2213519
6445,0.28206145,0.43334785,0.37505995,0.48563135,0.23137085
6446,0.2469114,0.4108186,0.35674755,0.44891135,0.21622555
6447,0.22036505,0.3542205,0.303297,0.3931709,0.1875015
6448,0.17397885,0.2676191,0.22898405,0.30462045,0.13285415
6449,0.09699265,0.15542335,0.1461813,0.17278885,0.05728745
6450,0.0163285,0.0498933,0.06558345,0.04479925,0.0038505
6451,0,0.0000629,0.0071281,0.0000068,0
6452,0,0,0,0,0
6453,0,0,0,0,0
6454,0,0,0,0,0
6455,0,0,0,0,0
6456,0,0,0,0,0
6457,0,0,0,0,0
6458,0,0,0,0,0
6459,0,0,0,0,0
6460,0,0,0,0,0
6461,0,0,0,0,0
6462,0,0,0,0,0.00001275
6463,0.0081838,0.00319345,0.0000748,0.01435225,0.0262939
6464,0.0607376,0.06210185,0.03462305,0.11662085,0.1286679
6465,0.13295615,0.1688134,0.1399423,0.252161,0.24965265
6466,0.18080095,0.2753031,0.25749135,0.3623567,0.31713245
6467,0.2213502,0.3620184,0.35299905,0.44306505,0.34037145
6468,0.2438157,0.42659205,0.4141098,0.48479495,0.3376387
6469,0.24769255,0.44918505,0.42615855,0.48909255,0.31533895
6470,0.2296632,0.42766135,0.40235515,0.46170385,0.2627112
6471,0.180166,0.37111595,0.34624155,0.39559085,0.1996429
6472,0.11811005,0.27626445,0.2629424,0.297721,0.1232347
6473,0.05684205,0.1618961,0.16333855,0.17151385,0.0536469
6474,0.01128885,0.0545989,0.06664085,0.04595185,0.003281
6475,0,0.0000731,0.0045339,0.0000153,0
6476,0,0,0,0,0
6477,0,0,0,0,0
6478,0,0,0,0,0
6479,0,0,0,0,0
6480,0,0,0,0,0
6481,0,0,0,0,0
6482,0,0,0,0,0
6483,0,0,0,0,0
6484,0,0,0,0,0
6485,0,0,0,0,0
6486,0,0,0,0,0
6487,0.0176137,0.0053992,0.00002125,0.0127823,0.017918
6488,0.09875215,0.08652575,0.0150212,0.1058811,0.0876214
6489,0.2162196,0.21044725,0.0747796,0.2341291,0.2027131
6490,0.33438915,0.3344903,0.1579453,0.3419142,0.32456145
6491,0.4047496,0.4329339,0.23026925,0.4138531,0.3961493
6492,0.4377347,0.47228805,0.27830955,0.45135595,0.410278
6493,0.43067885,0.4790192,0.28969955,0.4473669,0.38948275
6494,0.39052995,0.4464285,0.27070205,0.4081904,0.3342761
6495,0.3136789,0.3771433,0.22842475,0.33586985,0.26321865
6496,0.2076023,0.2777511,0.1697348,0.24048455,0.1601451
6497,0.10505915,0.16141075,0.1062058,0.13109295,0.06316265
6498,0.01779305,0.0504424,0.04312985,0.0291074,0.00433925
6499,0,0.00001105,0.00281945,0,0
6500,0,0,0,0,0
6501,0,0,0,0,0
6502,0,0,0,0,0
6503,0,0,0,0,0
6504,0,0,0,0,0
6505,0,0,0,0,0
6506,0,0,0,0,0
6507,0,0,0,0,0
6508,0,0,0,0,0
6509,0,0,0,0,0
6510,0,0,0,0,0
6511,0.00474895,0.0025551,0,0.0061064,0.02101115
6512,0.0423351,0.06133175,0.0123114,0.0446811,0.0891259
6513,0.0949875,0.1909117,0.0696337,0.0949722,0.19568615
6514,0.1532329,0.32543185,0.13756485,0.14393135,0.33563695
6515,0.2054076,0.41795775,0.1946568,0.18658265,0.45039375
6516,0.23131645,0.46677665,0.2402508,0.20996105,0.5037491
6517,0.219317,0.47287285,0.25829545,0.1977304,0.4890458
6518,0.17705755,0.4454085,0.2494937,0.16874115,0.43811125
6519,0.131087,0.38261305,0.21225265,0.13291195,0.3542664
6520,0.0790466,0.2885376,0.1623126,0.0920788,0.2384794
6521,0.0313395,0.1735683,0.10346795,0.04442355,0.10844385
6522,0.00251685,0.05656665,0.04443205,0.0081668,0.00606135
6523,0,0,0.00377825,0,0
6524,0,0,0,0,0
6525,0,0,0,0,0
6526,0,0,0,0,0
6527,0,0,0,0,0
6528,0,0,0,0,0
6529,0,0,0,0,0
6530,0,0,0,0,0
6531,0,0,0,0,0
6532,0,0,0,0,0
6533,0,0,0,0,0
6534,0,0,0,0,0.00003315
6535,0.0024701,0.00296225,0.0000085,0.00124355,0.0379916
6536,0.03315935,0.0778039,0.02789105,0.0362117,0.1424583
6537,0.09282085,0.21594505,0.129455,0.10415135,0.2723196
6538,0.15993855,0.3265598,0.2392087,0.173315,0.391238
6539,0.2184738,0.4024376,0.32599285,0.2337364,0.46332395
6540,0.2548623,0.4476253,0.37334635,0.2783784,0.5076387
6541,0.2598858,0.46039825,0.377638,0.29604225,0.5010308
6542,0.2313751,0.43708615,0.37065695,0.28489195,0.45275165
6543,0.18209125,0.3772844,0.32949655,0.2513127,0.36233885
6544,0.12084535,0.2829973,0.2577285,0.1934192,0.24034515
6545,0.0541229,0.1673157,0.1660305,0.1127066,0.1045976
6546,0.0067711,0.05033785,0.0709393,0.02931055,0.00410975
6547,0,0.00000595,0.00558025,0,0
6548,0,0,0,0,0
6549,0,0,0,0,0
6550,0,0,0,0,0
6551,0,0,0,0,0
6552,0,0,0,0,0
6553,0,0,0,0,0
6554,0,0,0,0,0
6555,0,0,0,0,0
6556,0,0,0,0,0
6557,0,0,0,0,0
6558,0,0,0,0,0.00000425
6559,0.014977,0.0020332,0.00000765,0.00882215,0.03102075
6560,0.1011415,0.07428065,0.0153748,0.1042712,0.14062485
6561,0.2081378,0.2267596,0.08654445,0.24136005,0.2714033
6562,0.30072235,0.3478302,0.1867994,0.3566345,0.3670878
6563,0.38064275,0.432259,0.2678809,0.4374695,0.42854535
6564,0.42841105,0.4855659,0.3117154,0.47643095,0.44922415
6565,0.43980445,0.4990537,0.31129635,0.4747879,0.434282
6566,0.3994048,0.47056595,0.28999705,0.4355383,0.3794145
6567,0.31457395,0.40512785,0.2517224,0.36660925,0.2960805
6568,0.22316155,0.3063077,0.1976709,0.26822685,0.1783946
6569,0.1173748,0.18233605,0.1228233,0.1502256,0.07415655
6570,0.0180098,0.0551548,0.049011,0.0326536,0.0027965
6571,0,0,0.0025942,0,0
6572,0,0,0,0,0
6573,0,0,0,0,0
6574,0,0,0,0,0
6575,0,0,0,0,0
6576,0,0,0,0,0
6577,0,0,0,0,0
6578,0,0,0,0,0
6579,0,0,0,0,0
6580,0,0,0,0,0
6581,0,0,0,0,0
6582,0,0,0,0,0
6583,0.0198662,0.00256445,0.0000051,0.00911795,0.028985
6584,0.14444305,0.08643055,0.0153629,0.0981869,0.1415556
6585,0.2996607,0.22943455,0.09196745,0.2167262,0.2910995
6586,0.4292806,0.36121685,0.20195745,0.31507715,0.4026501
6587,0.50844195,0.4528154,0.30325195,0.3870934,0.46152875
6588,0.54609525,0.50565055,0.37085075,0.42819855,0.4709306
6589,0.549406,0.51719355,0.39058095,0.43767095,0.44779275
6590,0.51128095,0.4876756,0.3658825,0.4168315,0.39546845
6591,0.43478945,0.4216153,0.30487375,0.3589652,0.3149879
6592,0.3184423,0.32155925,0.21929915,0.26539635,0.20821855
6593,0.18399695,0.19392325,0.12779155,0.15266425,0.08687085
6594,0.0527136,0.05695255,0.0467874,0.03271395,0.0031229
6595,0,0,0.0017051,0,0
6596,0,0,0,0,0
6597,0,0,0,0,0
6598,0,0,0,0,0
6599,0,0,0,0,0
6600,0,0,0,0,0
6601,0,0,0,0,0
6602,0,0,0,0,0
6603,0,0,0,0,0
6604,0,0,0,0,0
6605,0,0,0,0,0
6606,0,0,0,0,0
6607,0.02486675,0.00270385,0.0000017,0.0105009,0.0389895
6608,0.1596861,0.1007403,0.01225105,0.09966505,0.17788035
6609,0.3177453,0.26055815,0.06722905,0.21872285,0.31596115
