Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
CZ,P_Coal_Hardcoal,2018,1.27,,GW,,,
CZ,P_Coal_Lignite,2018,8.85,,GW,,,
CZ,P_Gas,2018,1.57,,GW,,,
CZ,P_Gas_CCGT,2018,0.964,,GW,,,
CZ,P_Gas_Engines,2018,0.06,,GW,,,
CZ,P_Gas_OCGT,2018,0,,GW,,,
CZ,P_Gas_OCGT,2018,0.04,,GW,,,
CZ,P_Nuclear,2018,3.92,,GW,,,
CZ,P_Oil,2018,0.113,,GW,,,
CZ,RES_Hydro_Large,2018,1.88,,GW,,,
CZ,RES_Hydro_Small,2018,0.25,,GW,,,
CZ,RES_PV_Utility_Avg,2018,2.33,,GW,,,
CZ,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
CZ,RES_Wind_Onshore_Avg,2018,0.48,,GW,,,
DE,CHP_Biomass_Solid,2018,7.717372199,,GW,,,
DE,CHP_Coal_Hardcoal,2018,12.0530644,,GW,,,
DE,CHP_Coal_Lignite,2018,0.98488497,,GW,,,
DE,CHP_Gas_CCGT_Natural,2018,25.86274166,,GW,,,
DE,CHP_Oil,2018,1.102321393,,GW,,,
DE,D_PHS,2018,5.8311,,GW,,,
DE,HHI_BF_BOF,2018,41.6807,,GW,,,
DE,HHI_DRI_EAF,2018,6.8434,,GW,,,
DE,HHI_Scrap_EAF,2018,2.9226,,GW,,,
DE,HLI_Biomass,2018,1.5386,,GW,,,
DE,HLI_Direct_Electric,2018,0.2002,,GW,,,
DE,HLI_Gas_Boiler,2018,31.6348,,GW,,,
DE,HLI_Hardcoal,2018,0.3911,,GW,,,
DE,HLI_Lignite,2018,0.0232,,GW,,,
DE,HLI_Oil_Boiler,2018,0.4061,,GW,,,
DE,HLR_Biomass,2018,8.8227,,GW,,,
DE,HLR_Direct_Electric,2018,2.715,,GW,,,
DE,HLR_Gas_Boiler,2018,437.9128,,GW,,,
DE,HLR_Hardcoal,2018,1.063,,GW,,,
DE,HLR_Hardcoal_CHP,2018,5.486129032,,GW,,,
DE,HLR_Lignite_CHP,2018,1.503225806,,GW,,,
DE,HLR_Oil_Boiler,2018,25.3048,,GW,,,
DE,HMI_Biomass,2018,1.6372,,GW,,,
DE,HMI_Gas,2018,156.9324,,GW,,,
DE,HMI_HardCoal,2018,5.339,,GW,,,
DE,HMI_Oil,2018,7.0267,,GW,,,
DE,HMI_Steam_Electric,2018,0.4466,,GW,,,
DE,P_Biomass,2018,9.407,,GW,,,
DE,P_Coal_Hardcoal,2018,9.7385,,GW,,,
DE,P_Coal_Lignite,2018,18.741825,,GW,,,
DE,P_Gas,2018,8.0524,,GW,,,
DE,P_Gas_CCGT,2018,12.372,,GW,,,
DE,P_Gas_Engines,2018,1.98,,GW,,,
DE,P_Gas_OCGT,2018,5.163,,GW,,,
DE,P_Nuclear,2018,12.075,,GW,,,
DE,P_Oil,2018,1.2955,,GW,,,
DE,RES_Hydro_Large,2018,1.19102,,GW,,,
DE,RES_Hydro_Large_Base,2018,0.124,,GW,,,
DE,RES_Hydro_Small,2018,4.76408,,GW,,,
DE,RES_PV_Utility_Avg,2018,45.92,,GW,,,
DE,RES_Wind_Offshore_Transitional,2018,6.4,,GW,,,
DE,RES_Wind_Onshore_Avg,2018,52.9,,GW,,,
DE,X_Gasifier,2018,0,,GW,,,
DK,CHP_Biomass_Solid,2018,3.138100618,,GW,,,
DK,CHP_Coal_Hardcoal,2018,1.224278901,,GW,,,
DK,CHP_Gas_CCGT_Natural,2018,0.821835354,,GW,,,
DK,CHP_Oil,2018,0.129667682,,GW,,,
DK,D_PHS,2018,0,,GW,,,
DK,HHI_BF_BOF,2018,0.1693,,GW,,,
DK,HHI_DRI_EAF,2018,0.0836,,GW,,,
DK,HHI_Scrap_EAF,2018,0.004,,GW,,,
